onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
44	4	22.0	69	3	A	0	1.0	1	True	3	8	1	1	1/4	True	1	9	9	8	8a	4	11	False	True	HC.SIM	HC	SIM	}	True	12		V|HC.SIM}	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
48	2	24.0	55	1	G	0	3.0	3	True	3	8	2	1	1/8	True	1	1	10	0	8a	3	12	True	True				{	False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	2	24.0	71	5	B	0	3.0	3	True	3	8	1	1	1/8	True	1	1	10	0	8a	4	12	True	True				{	False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
50	2	25.0	55	1	G	0	1.0	1	True	3	8	2	1	1/8	True	1	2	11	1	1b	3	25/2	False	False					False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
50	4	25.0	71	5	B	0	1.0	1	True	3	8	1	1	1/4	True	1	2	11	1	1b	4	25/2	False	False					False	13		G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
52	2	26.0	47	5	B	0	2.0	2	True	3	8	2	1	1/8	True	1	2	11	1	1b	2	13	False	True					False	14		I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
54	2	27.0	50	2	D	0	3.0	3	True	3	8	2	1	1/8	True	1	2	11	1	1b	3	27/2	False	True					False	15		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
54	2	27.0	69	3	A	0	3.0	3	True	3	8	1	1	1/8	True	1	2	11	1	1b	4	27/2	False	True					False	15		V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
56	4	28.0	43	1	G	0	1.0	1	True	3	8	2	1	1/4	True	1	3	12	2	2b	2	14	False	True					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
56	2	28.0	67	1	G	0	1.0	1	True	3	8	1	1	1/8	True	1	3	12	2	2b	4	14	False	True					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
58	2	29.0	62	2	D	0	2.0	2	True	3	8	1	1	1/8	True	1	3	12	2	2b	4	29/2	False	False					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
60	2	30.0	55	1	G	0	3.0	3	True	3	8	2	1	1/8	True	1	3	12	2	2b	3	15	False	False					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	2	30.0	74	2	D	0	3.0	3	True	3	8	1	1	1/8	True	1	3	12	2	2b	5	15	False	False					False	16		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
62	2	31.0	54	6	F	1	1.0	1	True	3	8	2	1	1/8	True	1	4	13	3	3b	3	31/2	False	True					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
62	4	31.0	74	2	D	0	1.0	1	True	3	8	1	1	1/4	True	1	4	13	3	3b	5	31/2	False	True					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
64	2	32.0	50	2	D	0	2.0	2	True	3	8	2	1	1/8	True	1	4	13	3	3b	3	16	False	False					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
66	2	33.0	54	6	F	1	3.0	3	True	3	8	2	1	1/8	True	1	4	13	3	3b	3	33/2	False	False					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
66	2	33.0	72	0	C	0	3.0	3	True	3	8	1	1	1/8	True	1	4	13	3	3b	5	33/2	False	False					False	17		V65	G	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
68	2	34.0	55	1	G	0	1.0	1	True	3	8	2	1	1/8	True	1	5	14	4	4b	3	17	False	True					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
68	2	34.0	71	5	B	0	1.0	1	True	3	8	1	1	1/8	True	1	5	14	4	4b	4	17	False	True					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
70	2	35.0	43	1	G	0	2.0	2	True	3	8	2	1	1/8	True	1	5	14	4	4b	2	35/2	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
70	2	35.0	67	1	G	0	2.0	2	True	3	8	1	1	1/8	True	1	5	14	4	4b	4	35/2	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	2	36.0	55	1	G	0	3.0	3	True	3	8	2	1	1/8	True	1	5	14	4	4b	3	18	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	2	36.0	79	1	G	0	3.0	3	True	3	8	1	1	1/8	True	1	5	14	4	4b	5	18	False	False					False	18		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
74	2	37.0	55	1	G	0	1.0	1	True	3	8	2	1	1/8	True	1	6	15	5	5b	3	37/2	False	False					False	19		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
74	4	37.0	79	1	G	0	1.0	1	True	3	8	1	1	1/4	True	1	6	15	5	5b	5	37/2	False	False					False	19		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
76	2	38.0	57	3	A	0	2.0	2	True	3	8	2	1	1/8	True	1	6	15	5	5b	3	19	False	False					False	19		I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
