onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
28	8	2.333	77	-1	F	0	4.0	4	True	12	8	1	1	1/4	True	-2	1	1	0	0a	5	7/2	False	True					False	2	V65	Bb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-2	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
32	4	2.6660000000000004	55	1	G	0	4.333	0	False	12	8	2	1	1/8	True	-2	1	1	0	0a	3	4	False	False					False	2	V65	Bb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-2	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	3	3	3	6	False	False	False
36	4	3.0	53	-1	F	0	4.667	0	False	12	8	2	1	1/8	True	-2	1	1	0	0a	3	9/2	False	False					False	2	V65	Bb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-2	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
36	3	3.0	75	-3	E	-1	4.667	0	False	12	8	1	1	3/32	True	-2	1	1	0	0a	5	9/2	False	False					False	2	V65	Bb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-2	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
39	1	3.25	74	2	D	0	4.917	0	False	12	8	1	1	1/32	True	-2	1	1	0	0a	5	39/8	False	False					False	2	V65	Bb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-2	-2	-2	-1	3	F	A	Bb	Bb	dominant seventh chord	1	True	True	True	True	True	4	4	4	3	False	False	False
40	4	3.333	58	-2	B	-1	1.0	1	True	12	8	2	1	1/8	True	-2	2	2	1	1a	3	5	False	True					False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
40	8	3.333	74	2	D	0	1.0	1	True	12	8	1	1	1/4	True	-2	2	2	1	1a	5	5	False	True					False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
44	4	3.6660000000000004	46	-2	B	-1	1.333	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	2	11/2	False	False					False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	4	4.0	48	0	C	0	1.667	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	3	6	False	False					False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
48	4	4.0	65	-1	F	0	1.667	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	4	6	False	False					False	3	I	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
52	4	4.333	50	2	D	0	2.0	2	True	12	8	2	1	1/8	True	-2	2	2	1	1a	3	13/2	False	True					False	4	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
52	4	4.333	70	-2	B	-1	2.0	2	True	12	8	1	1	1/8	True	-2	2	2	1	1a	4	13/2	False	True					False	4	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
56	4	4.666	48	0	C	0	2.333	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	3	7	False	False					False	4	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	2	2	2	2	False	False	False
56	4	4.666	72	0	C	0	2.333	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	5	7	False	False					False	4	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	2	2	2	2	False	False	False
60	4	5.0	46	-2	B	-1	2.667	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	2	15/2	False	False					False	4	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
60	4	5.0	74	2	D	0	2.667	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	5	15/2	False	False					False	4	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
64	4	5.333	51	-3	E	-1	3.0	3	True	12	8	2	1	1/8	True	-2	2	2	1	1a	3	8	False	True					False	5	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	ii7	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
64	4	5.333	67	1	G	0	3.0	3	True	12	8	1	1	1/8	True	-2	2	2	1	1a	4	8	False	True					False	5	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	ii7	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor seventh chord	1	True	True	True	True	True	3	3	3	6	True	False	False
68	4	5.666	50	2	D	0	3.333	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	3	17/2	False	False					False	5	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	ii7	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor seventh chord	1	True	True	True	True	True	4	4	4	3	False	False	False
68	4	5.666	63	-3	E	-1	3.333	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	4	17/2	False	False					False	5	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	ii7	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
72	4	6.0	48	0	C	0	3.667	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	3	9	False	False					False	5	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	ii7	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor seventh chord	1	True	True	True	True	True	2	2	2	2	True	True	False
72	4	6.0	75	-3	E	-1	3.667	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	5	9	False	False					False	5	ii65	Bb	I		ii65	ii		65			mm7	False	False	(-1, 3, 0, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65, major		ii	ii7	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
76	8	6.333	53	-1	F	0	4.0	4	True	12	8	2	1	1/4	True	-2	2	2	1	1a	3	19/2	False	True					False	6	V7	Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
76	4	6.333	75	-3	E	-1	4.0	4	True	12	8	1	1	1/8	True	-2	2	2	1	1a	5	19/2	False	True					False	6	V7	Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
80	4	6.666	74	2	D	0	4.333	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	5	10	False	False					False	6	V7	Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	4	4	4	3	False	False	False
84	4	7.0	41	-1	F	0	4.667	0	False	12	8	2	1	1/8	True	-2	2	2	1	1a	2	21/2	False	False					False	6	V7	Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
84	4	7.0	72	0	C	0	4.667	0	False	12	8	1	1	1/8	True	-2	2	2	1	1a	5	21/2	False	False					False	6	V7	Bb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
88	8	7.333	46	-2	B	-1	1.0	1	True	12	8	2	1	1/4	True	-2	3	3	2	2a	2	11	False	True	IAC	IAC		}	True	7	I|IAC}	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
88	4	7.333	74	2	D	0	1.0	1	True	12	8	1	1	1/8	True	-2	3	3	2	2a	5	11	False	True	IAC	IAC		}	True	7	I|IAC}	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
92	4	7.666	70	-2	B	-1	1.333	0	False	12	8	1	1	1/8	True	-2	3	3	2	2a	4	23/2	False	False					False	7	I|IAC}	Bb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	4	8.0	62	2	D	0	1.667	0	False	12	8	2	1	1/8	True	-2	3	3	2	2a	4	12	False	False				{	False	8	{	Bb	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	None	0	False	True	True	True	True	4	4	4	3	False	False	False
96	4	8.0	82	-2	B	-1	1.667	0	False	12	8	1	1	1/8	True	-2	3	3	2	2a	5	12	False	False				{	False	8	{	Bb	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	None	0	False	True	True	True	True	0	0	0	1	False	True	True
100	4	8.333	62	2	D	0	2.0	2	True	12	8	2	1	1/8	True	-2	3	3	2	2a	4	25/2	False	True					False	9	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
100	4	8.333	82	-2	B	-1	2.0	2	True	12	8	1	1	1/8	True	-2	3	3	2	2a	5	25/2	False	True					False	9	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
104	4	8.666	60	0	C	0	2.333	0	False	12	8	2	1	1/8	True	-2	3	3	2	2a	4	13	False	False					False	9	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	2	2	2	2	False	False	False
104	4	8.666	81	3	A	0	2.333	0	False	12	8	1	1	1/8	True	-2	3	3	2	2a	5	13	False	False					False	9	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	5	5	5	7	False	False	False
108	4	9.0	58	-2	B	-1	2.667	0	False	12	8	2	1	1/8	True	-2	3	3	2	2a	3	27/2	False	False					False	9	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
108	4	9.0	79	1	G	0	2.667	0	False	12	8	1	1	1/8	True	-2	3	3	2	2a	5	27/2	False	False					False	9	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	3	3	3	6	False	False	False
112	4	9.333	60	0	C	0	3.0	3	True	12	8	2	1	1/8	True	-2	3	3	2	2a	4	14	False	True					False	10	V43	Bb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
112	4	9.333	81	3	A	0	3.0	3	True	12	8	1	1	1/8	True	-2	3	3	2	2a	5	14	False	True					False	10	V43	Bb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
116	4	9.666	53	-1	F	0	3.333	0	False	12	8	2	1	1/8	True	-2	3	3	2	2a	3	29/2	False	False					False	10	V43	Bb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
116	4	9.666	77	-1	F	0	3.333	0	False	12	8	1	1	1/8	True	-2	3	3	2	2a	5	29/2	False	False					False	10	V43	Bb	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
120	4	10.0	65	-1	F	0	3.667	0	False	12	8	2	1	1/8	True	-2	3	3	2	2a	4	15	False	True					False	11	I64	Bb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-2	-2	-2	-2	-1	Bb	F	Bb	Bb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
120	4	10.0	82	-2	B	-1	3.667	0	False	12	8	1	1	1/8	True	-2	3	3	2	2a	5	15	False	True					False	11	I64	Bb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-2	-2	-2	-2	-1	Bb	F	Bb	Bb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
124	8	10.333	65	-1	F	0	4.0	4	True	12	8	2	1	1/4	True	-2	3	3	2	2a	4	31/2	False	True					False	12	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
124	8	10.333	81	3	A	0	4.0	4	True	12	8	1	1	1/4	True	-2	3	3	2	2a	5	31/2	False	True					False	12	V	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
132	3	11.0	63	-3	E	-1	4.667	0	False	12	8	2	1	3/32	True	-2	3	3	2	2a	4	33/2	False	True					False	13	ii6	Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
132	3	11.0	79	1	G	0	4.667	0	False	12	8	1	1	3/32	True	-2	3	3	2	2a	5	33/2	False	True					False	13	ii6	Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
135	1	11.25	62	2	D	0	4.917	0	False	12	8	2	1	1/32	True	-2	3	3	2	2a	4	135/8	False	False					False	13	ii6	Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	True	True	True	True	4	4	4	3	False	False	False
135	1	11.25	77	-1	F	0	4.917	0	False	12	8	1	1	1/32	True	-2	3	3	2	2a	5	135/8	False	False					False	13	ii6	Bb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	True	True	True	True	1	1	1	5	False	False	False
136	4	11.333	62	2	D	0	1.0	1	True	12	8	2	1	1/8	True	-2	4	4	3	3a	4	17	False	True					False	14	I6	Bb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
