onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
10	2	2.5	56	-4	A	-1	2.5	0	False	3	4	2	1	1/8	True	-2	2	2	1	1a	3	5/2	False	True				False	2		V2/IV		Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-2	-2	-3	-2	-4	Bb	Ab	Bb	Eb	dominant seventh chord	3	True	False	True	True	True	-2	-2	-1	b7	True	False	True
10	2	2.5	56	-4	A	-1	2.5	0	False	3	4	3	1	1/8	True	-2	2	2	1	1a	3	5/2	False	True				False	2		V2/IV		Bb	I		V2/IV		V		2		IV	Mm7	False	False	(-2, 0, 4, 1)	()	0	-2	major	major	I	I, major	V/IV	IV	IV/I	IV	False	V2/IV	V2/IV, major		V2/IV, major	IV	IV	V7	5	4	-2	-2	-3	-2	-4	Bb	Ab	Bb	Eb	dominant seventh chord	3	True	False	True	True	True	-2	-2	-1	b7	True	False	True
12	2	3.0	43	1	G	0	3.0	3	True	3	4	4	1	1/8	True	-2	2	2	1	1a	2	3	False	True				False	3		IV6		Bb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	False	True	True	True	3	3	3	6	True	False	True
12	2	3.0	55	1	G	0	3.0	3	True	3	4	1	1	1/8	True	-2	2	2	1	1a	3	3	False	True				False	3		IV6		Bb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	False	True	True	True	3	3	3	6	True	False	True
12	2	3.0	55	1	G	0	3.0	3	True	3	4	2	1	1/8	True	-2	2	2	1	1a	3	3	False	True				False	3		IV6		Bb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	False	True	True	True	3	3	3	6	True	False	True
12	2	3.0	55	1	G	0	3.0	3	True	3	4	3	1	1/8	True	-2	2	2	1	1a	3	3	False	True				False	3		IV6		Bb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	False	True	True	True	3	3	3	6	True	False	True
14	2	3.5	36	0	C	0	3.5	0	False	3	4	4	1	1/8	True	-2	2	2	1	1a	2	7/2	False	True				False	4		ii		Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-2	-2	-2	0	0	C	C	Bb	Bb	minor triad	0	True	False	True	True	True	2	2	2	2	True	True	True
14	2	3.5	55	1	G	0	3.5	0	False	3	4	3	1	1/8	True	-2	2	2	1	1a	3	7/2	False	True				False	4		ii		Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-2	-2	-2	0	0	C	C	Bb	Bb	minor triad	0	True	False	True	True	True	3	3	3	6	True	False	False
14	2	3.5	60	0	C	0	3.5	0	False	3	4	2	1	1/8	True	-2	2	2	1	1a	4	7/2	False	True				False	4		ii		Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-2	-2	-2	0	0	C	C	Bb	Bb	minor triad	0	True	False	True	True	True	2	2	2	2	True	True	True
14	2	3.5	63	-3	E	-1	3.5	0	False	3	4	1	1	1/8	True	-2	2	2	1	1a	4	7/2	False	True				False	4		ii		Bb	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-2	-2	-2	0	0	C	C	Bb	Bb	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
16	2	4.0	38	2	D	0	1.0	1	True	3	4	4	1	1/8	True	-2	3	3	2	2a	2	4	False	True				False	5		I6		Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
16	4	4.0	53	-1	F	0	1.0	1	True	3	4	3	1	1/4	True	-2	3	3	2	2a	3	4	False	True				False	5		I6		Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	False	True	True	True	1	1	1	5	True	False	False
16	4	4.0	58	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-2	3	3	2	2a	3	4	False	True				False	5		I6		Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	False	True	True	True	0	0	0	1	True	True	False
16	4	4.0	62	2	D	0	1.0	1	True	3	4	1	1	1/4	True	-2	3	3	2	2a	4	4	False	True				False	5		I6		Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
18	2	4.5	39	-3	E	-1	1.5	0	False	3	4	4	1	1/8	True	-2	3	3	2	2a	2	9/2	False	False				False	5		I6		Bb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-2	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	False	True	True	True	-1	-1	-1	4	False	False	False
20	2	5.0	41	-1	F	0	2.0	2	True	3	4	4	1	1/8	True	-2	3	3	2	2a	2	5	False	True				False	6		V		Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
20	2	5.0	53	-1	F	0	2.0	2	True	3	4	3	1	1/8	True	-2	3	3	2	2a	3	5	False	True				False	6		V		Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
20	2	5.0	57	3	A	0	2.0	2	True	3	4	2	1	1/8	True	-2	3	3	2	2a	3	5	False	True				False	6		V		Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
20	2	5.0	60	0	C	0	2.0	2	True	3	4	1	1	1/8	True	-2	3	3	2	2a	4	5	False	True				False	6		V		Bb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
24	2	6.0	53	-1	F	0	3.0	3	True	3	4	4	1	1/8	True	-2	3	3	2	2a	3	6	False	True				False	7		I		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
24	4	6.0	53	-1	F	0	3.0	3	True	3	4	3	1	1/4	True	-2	3	3	2	2a	3	6	False	True				False	7		I		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
24	4	6.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-2	3	3	2	2a	4	6	False	True				False	7		I		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
24	4	6.0	70	-2	B	-1	3.0	3	True	3	4	1	1	1/4	True	-2	3	3	2	2a	4	6	False	True				False	7		I		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
26	2	6.5	46	-2	B	-1	3.5	0	False	3	4	4	1	1/8	True	-2	3	3	2	2a	2	13/2	False	False				False	7		I		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
28	6	7.0	48	0	C	0	1.0	1	True	3	4	4	1	3/8	True	-2	4	4	3	3a	3	7	False	True				False	8		V43		Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	False	True	True	True	2	2	2	2	True	False	True
28	6	7.0	53	-1	F	0	1.0	1	True	3	4	3	1	3/8	True	-2	4	4	3	3a	3	7	False	True				False	8		V43		Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	False	True	True	True	1	1	1	5	True	True	False
28	6	7.0	63	-3	E	-1	1.0	1	True	3	4	2	1	3/8	True	-2	4	4	3	3a	4	7	False	True				False	8		V43		Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	False	True	True	True	-1	-1	-1	4	True	False	False
28	6	7.0	69	3	A	0	1.0	1	True	3	4	1	1	3/8	True	-2	4	4	3	3a	4	7	False	True				False	8		V43		Bb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-2	-2	-2	-1	0	F	C	Bb	Bb	dominant seventh chord	2	True	False	True	True	True	5	5	5	7	True	False	False
34	2	8.5	50	2	D	0	2.5	0	False	3	4	4	1	1/8	True	-2	4	4	3	3a	3	17/2	False	True				False	9		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	viio7	#7	2	-2	-2	0	5	2	B	D	Bb	C	diminished seventh chord	1	True	False	True	True	True	4	4	2	3	True	False	True
34	2	8.5	53	-1	F	0	2.5	0	False	3	4	3	1	1/8	True	-2	4	4	3	3a	3	17/2	False	True				False	9		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	viio7	#7	2	-2	-2	0	5	2	B	D	Bb	C	diminished seventh chord	1	True	False	True	True	True	1	1	-1	5	True	False	False
34	2	8.5	59	5	B	0	2.5	0	False	3	4	2	1	1/8	True	-2	4	4	3	3a	3	17/2	False	True				False	9		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	viio7	#7	2	-2	-2	0	5	2	B	D	Bb	C	diminished seventh chord	1	True	False	True	True	True	7	7	5	#1	True	True	False
34	2	8.5	68	-4	A	-1	2.5	0	False	3	4	1	1	1/8	True	-2	4	4	3	3a	4	17/2	False	True				False	9		#viio65/ii		Bb	I		#viio65/ii		#vii	o	65		ii	o7	False	False	(4, 1, -2, 7)	()	7	4	major	major	I	I, major	#vii/ii	ii	ii/I	ii	True	#viio65/ii	#viio65/ii, major		#viio65/ii, major	ii	ii	viio7	#7	2	-2	-2	0	5	2	B	D	Bb	C	diminished seventh chord	1	True	False	True	True	True	-2	-2	-4	b7	True	False	False
36	2	9.0	51	-3	E	-1	3.0	3	True	3	4	4	1	1/8	True	-2	4	4	3	3a	3	9	False	True				False	10		ii6		Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
36	2	9.0	55	1	G	0	3.0	3	True	3	4	3	1	1/8	True	-2	4	4	3	3a	3	9	False	True				False	10		ii6		Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	False	True	True	True	3	3	3	6	True	False	False
36	2	9.0	60	0	C	0	3.0	3	True	3	4	2	1	1/8	True	-2	4	4	3	3a	4	9	False	True				False	10		ii6		Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	False	True	True	True	2	2	2	2	True	True	False
36	2	9.0	67	1	G	0	3.0	3	True	3	4	1	1	1/8	True	-2	4	4	3	3a	4	9	False	True				False	10		ii6		Bb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-2	-2	-2	0	-3	C	Eb	Bb	Bb	minor triad	1	True	False	True	True	True	3	3	3	6	True	False	False
38	2	9.5	53	-1	F	0	3.5	0	False	3	4	3	1	1/8	True	-2	4	4	3	3a	3	19/2	False	True				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
38	2	9.5	53	-1	F	0	3.5	0	False	3	4	4	1	1/8	True	-2	4	4	3	3a	3	19/2	False	True				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
38	2	9.5	60	0	C	0	3.5	0	False	3	4	2	1	1/8	True	-2	4	4	3	3a	4	19/2	False	True				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
38	2	9.5	63	-3	E	-1	3.5	0	False	3	4	2	1	1/8	True	-2	4	4	3	3a	4	19/2	False	True				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
38	2	9.5	69	3	A	0	3.5	0	False	3	4	1	1	1/8	True	-2	4	4	3	3a	4	19/2	False	True				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	5	5	5	7	True	False	False
40	4	10.0	53	-1	F	0	1.0	1	True	3	4	3	1	1/4	True	-2	5	5	4	4a	3	10	False	False				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
40	4	10.0	53	-1	F	0	1.0	1	True	3	4	4	1	1/4	True	-2	5	5	4	4a	3	10	False	False				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
40	4	10.0	60	0	C	0	1.0	1	True	3	4	2	1	1/4	True	-2	5	5	4	4a	4	10	False	False				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
40	4	10.0	63	-3	E	-1	1.0	1	True	3	4	2	1	1/4	True	-2	5	5	4	4a	4	10	False	False				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
40	4	10.0	69	3	A	0	1.0	1	True	3	4	1	1	1/4	True	-2	5	5	4	4a	4	10	False	False				False	11		V7		Bb	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	dominant seventh chord	7	True	False	True	True	True	5	5	5	7	True	False	False
44	2	11.0	46	-2	B	-1	2.0	2	True	3	4	4	1	1/8	True	-2	5	5	4	4a	2	11	False	True			\\	True	12		I\\		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
44	2	11.0	53	-1	F	0	2.0	2	True	3	4	3	1	1/8	False	-2	5	5	4	4a	3	11	False	True			\\	True	12		I\\		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
44	2	11.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/8	True	-2	5	5	4	4a	3	11	False	True			\\	True	12		I\\		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
44	2	11.0	62	2	D	0	2.0	2	True	3	4	2	1	1/8	True	-2	5	5	4	4a	4	11	False	True			\\	True	12		I\\		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
44	2	11.0	70	-2	B	-1	2.0	2	True	3	4	1	1	1/8	True	-2	5	5	4	4a	4	11	False	True			\\	True	12		I\\		Bb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-2	-2	-2	-2	-2	Bb	Bb	Bb	Bb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
