onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
96	6	3.2	71	5	B	0	1.2	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	16/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	1	1	1	5	True	True	False
102	6	3.4	70	-2	B	-1	1.4	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	17/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-6	-6	-6	b5	False	False	False
108	6	3.6	69	3	A	0	1.6	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	18/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-1	-1	-1	4	False	False	False
114	6	3.8	68	-4	A	-1	1.8	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	19/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-8	-8	-8	b4	False	False	False
120	6	4.0	67	1	G	0	2.0	2	True	3	4	1	1	1/20	True	0	2	2	2	2a	4	4	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-3	-3	-3	3	False	False	False
126	6	4.2	71	5	B	0	2.2	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	21/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	1	1	1	5	True	True	False
132	6	4.4	70	-2	B	-1	2.4	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	22/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-6	-6	-6	b5	False	False	False
138	6	4.6	69	3	A	0	2.6	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	23/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-1	-1	-1	4	False	False	False
144	6	4.8	68	-4	A	-1	2.8	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	24/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-8	-8	-8	b4	False	False	False
150	6	5.0	67	1	G	0	3.0	3	True	3	4	1	1	1/20	True	0	2	2	2	2a	4	5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-3	-3	-3	3	False	False	False
156	6	5.2	71	5	B	0	3.2	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	26/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	1	1	1	5	True	True	False
162	6	5.4	70	-2	B	-1	3.4	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	27/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-6	-6	-6	b5	False	False	False
168	6	5.6	69	3	A	0	3.6	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	28/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-1	-1	-1	4	False	False	False
174	6	5.8	68	-4	A	-1	3.8	0	False	3	4	1	1	1/20	True	0	2	2	2	2a	4	29/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	False	True	True	True	True	-8	-8	-8	b4	False	False	False
180	90	6.0	66	6	F	1	1.0	1	True	3	4	2	1	3/4	True	0	3	3	3	3a	4	6	False	True			{	False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	2	2	2	2	True	False	True
180	6	6.0	67	1	G	0	1.0	1	True	3	4	1	1	1/20	True	0	3	3	3	3a	4	6	False	True			{	False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-3	-3	-3	3	False	False	False
186	6	6.2	71	5	B	0	1.2	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	31/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	1	1	1	5	True	True	False
192	6	6.4	70	-2	B	-1	1.4	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	32/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-6	-6	-6	b5	False	False	False
198	6	6.6	69	3	A	0	1.6	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	33/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-1	-1	-1	4	False	False	False
204	6	6.8	68	-4	A	-1	1.8	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	34/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-8	-8	-8	b4	False	False	False
210	6	7.0	67	1	G	0	2.0	2	True	3	4	1	1	1/20	True	0	3	3	3	3a	4	7	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-3	-3	-3	3	False	False	False
216	6	7.2	71	5	B	0	2.2	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	36/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	1	1	1	5	True	True	False
222	6	7.4	70	-2	B	-1	2.4	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	37/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-6	-6	-6	b5	False	False	False
228	6	7.6	69	3	A	0	2.6	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	38/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-1	-1	-1	4	False	False	False
234	6	7.8	68	-4	A	-1	2.8	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	39/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-8	-8	-8	b4	False	False	False
240	6	8.0	67	1	G	0	3.0	3	True	3	4	1	1	1/20	True	0	3	3	3	3a	4	8	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-3	-3	-3	3	False	False	False
246	6	8.2	71	5	B	0	3.2	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	41/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	1	1	1	5	True	True	False
252	6	8.4	70	-2	B	-1	3.4	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	42/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-6	-6	-6	b5	False	False	False
258	6	8.6	69	3	A	0	3.6	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	43/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-1	-1	-1	4	False	False	False
264	6	8.8	68	-4	A	-1	3.8	0	False	3	4	1	1	1/20	True	0	3	3	3	3a	4	44/5	False	False				False	0	e.V64(+6){	e	i		V64(+6)	V	M	64	+6	V	M	True	True	(2, 1, 5)	(-3,)	1	2	minor	minor	i	i, minor	V	V	i	i	True	V64	V64, minor		V64(+6), minor	V	V	V	5	5	4	4	4	5	6	B	F#	E	E	major triad	2	True	True	True	True	True	-8	-8	-8	b4	False	False	False
270	30	9.0	64	4	E	0	1.0	1	True	3	4	2	1	1/4	True	0	4	4	4	4a	4	9	False	True				False	1	i	e	i		i	i	M	6	6	V	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i	V	i	i	True	i	i, minor		i, minor	V	i	i	1	5	4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
270	6	9.0	67	1	G	0	1.0	1	True	3	4	1	1	1/20	True	0	4	4	4	4a	4	9	False	True				False	1	i	e	i		i	i	M	6	6	V	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i	V	i	i	True	i	i, minor		i, minor	V	i	i	1	5	4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
276	6	9.2	71	5	B	0	1.2	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	46/5	False	False				False	1	i	e	i		i	i	M	6	6	V	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i	V	i	i	True	i	i, minor		i, minor	V	i	i	1	5	4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
282	6	9.4	70	-2	B	-1	1.4	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	47/5	False	False				False	1	i	e	i		i	i	M	6	6	V	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i	V	i	i	True	i	i, minor		i, minor	V	i	i	1	5	4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-6	-6	-6	b5	False	False	False
288	6	9.6	69	3	A	0	1.6	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	48/5	False	False				False	1	i	e	i		i	i	M	6	6	V	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i	V	i	i	True	i	i, minor		i, minor	V	i	i	1	5	4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
294	6	9.8	68	-4	A	-1	1.8	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	49/5	False	False				False	1	i	e	i		i	i	M	6	6	V	m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i	V	i	i	True	i	i, minor		i, minor	V	i	i	1	5	4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-8	-8	-8	b4	False	False	False
300	30	10.0	63	9	D	1	2.0	2	True	3	4	2	1	1/4	True	0	4	4	4	4a	4	10	False	True				False	2	V6(6)	e	i		V6(6)	V	M	6	6	V	M	True	True	(5, -3, 1)	()	1	5	minor	minor	i	i, minor	V	V	i	i	True	V6	V6, minor		V6(6), minor	V	V	V	5	5	4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
300	6	10.0	67	1	G	0	2.0	2	True	3	4	1	1	1/20	True	0	4	4	4	4a	4	10	False	True				False	2	V6(6)	e	i		V6(6)	V	M	6	6	V	M	True	True	(5, -3, 1)	()	1	5	minor	minor	i	i, minor	V	V	i	i	True	V6	V6, minor		V6(6), minor	V	V	V	5	5	4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	False
306	6	10.2	71	5	B	0	2.2	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	51/5	False	False				False	2	V6(6)	e	i		V6(6)	V	M	6	6	V	M	True	True	(5, -3, 1)	()	1	5	minor	minor	i	i, minor	V	V	i	i	True	V6	V6, minor		V6(6), minor	V	V	V	5	5	4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
312	6	10.4	70	-2	B	-1	2.4	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	52/5	False	False				False	2	V6(6)	e	i		V6(6)	V	M	6	6	V	M	True	True	(5, -3, 1)	()	1	5	minor	minor	i	i, minor	V	V	i	i	True	V6	V6, minor		V6(6), minor	V	V	V	5	5	4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	-6	-6	-6	b5	False	False	False
318	6	10.6	69	3	A	0	2.6	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	53/5	False	False				False	2	V6(6)	e	i		V6(6)	V	M	6	6	V	M	True	True	(5, -3, 1)	()	1	5	minor	minor	i	i, minor	V	V	i	i	True	V6	V6, minor		V6(6), minor	V	V	V	5	5	4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
324	6	10.8	68	-4	A	-1	2.8	0	False	3	4	1	1	1/20	True	0	4	4	4	4a	4	54/5	False	False				False	2	V6(6)	e	i		V6(6)	V	M	6	6	V	M	True	True	(5, -3, 1)	()	1	5	minor	minor	i	i, minor	V	V	i	i	True	V6	V6, minor		V6(6), minor	V	V	V	5	5	4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	-8	-8	-8	b4	False	False	False
