onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
4	2	2.0	68	8	G	1	3.0	3	True	4	4	1	2	1/4	True	4	1	1	1	1a	4	2	False	True				False	2		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	4	4	4	3	True	False	False
4	2	2.0	75	9	D	1	3.0	3	True	4	4	1	1	1/4	True	4	1	1	1	1a	5	2	False	True				False	2		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
6	2	3.0	56	8	G	1	4.0	4	True	4	4	2	1	1/4	True	4	1	1	1	1a	3	3	False	False				False	2		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	4	4	4	3	True	False	False
6	2	3.0	64	4	E	0	4.0	4	True	4	4	1	2	1/4	True	4	1	1	1	1a	4	3	False	False				False	2		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	0	0	0	1	True	True	True
6	1	3.0	71	5	B	0	4.0	4	True	4	4	1	1	1/8	True	4	1	1	1	1a	4	3	False	False				False	2		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
7	1	3.5	75	9	D	1	4.5	0	False	4	4	1	1	1/8	True	4	1	1	1	1a	5	7/2	False	False				False	2		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
8	8	4.0	52	4	E	0	1.0	1	True	4	4	2	2	1	False	4	2	2	2	2a	3	4	False	True				False	3		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	0	0	0	1	False	False	False
8	2	4.0	57	3	A	0	1.0	1	True	4	4	2	1	1/4	True	4	2	2	2	2a	3	4	False	True				False	3		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
8	2	4.0	66	6	F	1	1.0	1	True	4	4	1	2	1/4	True	4	2	2	2	2a	4	4	False	True				False	3		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
8	2	4.0	73	7	C	1	1.0	1	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	4	False	True				False	3		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
10	2	5.0	54	6	F	1	2.0	2	True	4	4	2	1	1/4	True	4	2	2	2	2a	3	5	False	True				False	4		vii%65		E	I	I	vii%65	vii	%	65			%7	False	False	(2, -1, 3, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	vii%65	vii%65, major	I	vii%65, major		vii	vii%7	7		4	4	4	9	6	D#	F#	E	E	half-diminished seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	True
10	2	5.0	63	9	D	1	2.0	2	True	4	4	1	2	1/4	True	4	2	2	2	2a	4	5	False	True				False	4		vii%65		E	I	I	vii%65	vii	%	65			%7	False	False	(2, -1, 3, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	vii%65	vii%65, major	I	vii%65, major		vii	vii%7	7		4	4	4	9	6	D#	F#	E	E	half-diminished seventh chord	1	True	True	True	True	True	5	5	5	7	True	True	False
10	2	5.0	73	7	C	1	2.0	2	True	4	4	1	1	1/4	True	4	2	2	2	2a	5	5	False	True				False	4		vii%65		E	I	I	vii%65	vii	%	65			%7	False	False	(2, -1, 3, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	vii%65	vii%65, major	I	vii%65, major		vii	vii%7	7		4	4	4	9	6	D#	F#	E	E	half-diminished seventh chord	1	True	True	True	True	True	3	3	3	6	True	False	False
12	2	6.0	56	8	G	1	3.0	3	True	4	4	2	1	1/4	True	4	2	2	2	2a	3	6	False	True				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
12	2	6.0	64	4	E	0	3.0	3	True	4	4	1	2	1/4	True	4	2	2	2	2a	4	6	False	True				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	4	6.0	71	5	B	0	3.0	3	True	4	4	1	1	1/2	True	4	2	2	2	2a	4	6	False	True				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
14	2	7.0	57	3	A	0	4.0	4	True	4	4	2	1	1/4	True	4	2	2	2	2a	3	7	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
14	2	7.0	66	6	F	1	4.0	4	True	4	4	1	2	1/4	True	4	2	2	2	2a	4	7	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
16	8	8.0	52	4	E	0	1.0	1	True	4	4	2	2	1	True	4	3	3	3	3a	3	8	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	2	8.0	59	5	B	0	1.0	1	True	4	4	2	1	1/4	True	4	3	3	3	3a	3	8	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
16	2	8.0	68	8	G	1	1.0	1	True	4	4	1	2	1/4	True	4	3	3	3	3a	4	8	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
16	1	8.0	71	5	B	0	1.0	1	True	4	4	1	1	1/8	True	4	3	3	3	3a	4	8	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
17	1	8.5	73	7	C	1	1.5	0	False	4	4	1	1	1/8	True	4	3	3	3	3a	5	17/2	False	False				False	5		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
18	2	9.0	61	7	C	1	2.0	2	True	4	4	2	1	1/4	True	4	3	3	3	3a	4	9	False	True				False	6		IV6	I(64)	E	I	I	IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	IV	4		4	4	4	3	7	A	C#	E	E	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
18	2	9.0	69	3	A	0	2.0	2	True	4	4	1	2	1/4	True	4	3	3	3	3a	4	9	False	True				False	6		IV6	I(64)	E	I	I	IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	IV	4		4	4	4	3	7	A	C#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
18	1	9.0	75	9	D	1	2.0	2	True	4	4	1	1	1/8	True	4	3	3	3	3a	5	9	False	True				False	6		IV6	I(64)	E	I	I	IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	IV	4		4	4	4	3	7	A	C#	E	E	major triad	1	True	True	True	True	True	5	5	5	7	False	False	False
19	1	9.5	76	4	E	0	2.5	0	False	4	4	1	1	1/8	True	4	3	3	3	3a	5	19/2	False	False				False	6		IV6	I(64)	E	I	I	IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major	I	IV6, major		IV	IV	4		4	4	4	3	7	A	C#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
20	2	10.0	59	5	B	0	3.0	3	True	4	4	2	1	1/4	True	4	3	3	3	3a	3	10	False	True				False	7		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
20	2	10.0	68	8	G	1	3.0	3	True	4	4	1	2	1/4	True	4	3	3	3	3a	4	10	False	True				False	7		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	4	4	4	3	True	False	False
20	2	10.0	75	9	D	1	3.0	3	True	4	4	1	1	1/4	True	4	3	3	3	3a	5	10	False	True				False	7		IM7		E	I	I	IM7	I	M	7			MM7	False	False	(0, 4, 1, 5)	()	0	0	major	major	I	I, major	I		I	I	False	IM7	IM7, major	I	IM7, major		I	I7	1		4	4	4	4	4	E	E	E	E	major seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
22	0	11.0	73	7	C	1	4.0	4	True	4	4	1	1	0	True	4	3	3	3	3a	5	11	False	True				False	8		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
22	0	11.0	75	9	D	1	4.0	4	True	4	4	1	1	0	True	4	3	3	3	3a	5	11	False	True				False	8		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
22	2	11.0	56	8	G	1	4.0	4	True	4	4	2	1	1/4	True	4	3	3	3	3a	3	11	False	True				False	8		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
22	2	11.0	64	4	E	0	4.0	4	True	4	4	1	2	1/4	True	4	3	3	3	3a	4	11	False	True				False	8		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
22	1	11.0	73	7	C	1	4.0	4	True	4	4	1	1	1/8	True	4	3	3	3	3a	5	11	False	True				False	8		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
23	1	11.5	71	5	B	0	4.5	0	False	4	4	1	1	1/8	True	4	3	3	3	3a	4	23/2	False	False				False	8		I		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
24	8	12.0	52	4	E	0	1.0	1	True	4	4	2	2	1	False	4	4	4	4	4a	3	12	False	True				False	9		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	0	0	0	1	False	False	False
24	2	12.0	57	3	A	0	1.0	1	True	4	4	2	1	1/4	True	4	4	4	4	4a	3	12	False	True				False	9		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
24	2	12.0	66	6	F	1	1.0	1	True	4	4	1	2	1/4	True	4	4	4	4	4a	4	12	False	True				False	9		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
24	4	12.0	73	7	C	1	1.0	1	True	4	4	1	1	1/2	True	4	4	4	4	4a	5	12	False	True				False	9		ii6		E	I	I	ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major	I	ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
26	2	13.0	54	6	F	1	2.0	2	True	4	4	2	1	1/4	True	4	4	4	4	4a	3	13	False	True				False	10		vii%65		E	I	I	vii%65	vii	%	65			%7	False	False	(2, -1, 3, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	vii%65	vii%65, major	I	vii%65, major		vii	vii%7	7		4	4	4	9	6	D#	F#	E	E	half-diminished seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	True
26	2	13.0	63	9	D	1	2.0	2	True	4	4	1	2	1/4	True	4	4	4	4	4a	4	13	False	True				False	10		vii%65		E	I	I	vii%65	vii	%	65			%7	False	False	(2, -1, 3, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	vii%65	vii%65, major	I	vii%65, major		vii	vii%7	7		4	4	4	9	6	D#	F#	E	E	half-diminished seventh chord	1	True	True	True	True	True	5	5	5	7	True	True	False
28	2	14.0	56	8	G	1	3.0	3	True	4	4	2	1	1/4	True	4	4	4	4	4a	3	14	False	True				False	11		I]		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
28	2	14.0	64	4	E	0	3.0	3	True	4	4	1	2	1/4	True	4	4	4	4	4a	4	14	False	True				False	11		I]		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
28	4	14.0	71	5	B	0	3.0	3	True	4	4	1	1	1/2	True	4	4	4	4	4a	4	14	False	True				False	11		I]		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
30	2	15.0	57	3	A	0	4.0	4	True	4	4	2	1	1/4	True	4	4	4	4	4a	3	15	False	False				False	11		I]		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
30	2	15.0	66	6	F	1	4.0	4	True	4	4	1	2	1/4	True	4	4	4	4	4a	4	15	False	False				False	11		I]		E	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
32	4	16.0	49	7	C	1	1.0	1	True	4	4	2	2	1/2	True	4	5	5	5	5a	3	16	False	True				False	12		vi		E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		4	4	4	7	7	C#	C#	E	E	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
32	2	16.0	56	8	G	1	1.0	1	True	4	4	2	1	1/4	True	4	5	5	5	5a	3	16	False	True				False	12		vi		E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		4	4	4	7	7	C#	C#	E	E	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
32	2	16.0	64	4	E	0	1.0	1	True	4	4	1	2	1/4	True	4	5	5	5	5a	4	16	False	True				False	12		vi		E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		4	4	4	7	7	C#	C#	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
32	1	16.0	76	4	E	0	1.0	1	True	4	4	1	1	1/8	True	4	5	5	5	5a	5	16	False	True				False	12		vi		E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		4	4	4	7	7	C#	C#	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
33	1	16.5	75	9	D	1	1.5	0	False	4	4	1	1	1/8	True	4	5	5	5	5a	5	33/2	False	False				False	12		vi		E	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		4	4	4	7	7	C#	C#	E	E	minor triad	0	True	True	True	True	True	5	5	5	7	False	False	False
34	0	17.0	73	7	C	1	2.0	2	True	4	4	1	1	0	True	4	5	5	5	5a	5	17	False	True				False	13		V64/V		E	I		V64/V	V		64		V	M	False	False	(3, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V64/V	V64/V, major		V64/V, major	V	V	V	5	5	4	4	5	6	7	F#	C#	E	B	major triad	2	True	True	True	True	True	3	3	2	6	True	False	True
34	0	17.0	75	9	D	1	2.0	2	True	4	4	1	1	0	True	4	5	5	5	5a	5	17	False	True				False	13		V64/V		E	I		V64/V	V		64		V	M	False	False	(3, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V64/V	V64/V, major		V64/V, major	V	V	V	5	5	4	4	5	6	7	F#	C#	E	B	major triad	2	True	True	True	True	True	5	5	4	7	False	False	False
34	2	17.0	58	10	A	1	2.0	2	True	4	4	2	1	1/4	True	4	5	5	5	5a	3	17	False	True				False	13		V64/V		E	I		V64/V	V		64		V	M	False	False	(3, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V64/V	V64/V, major		V64/V, major	V	V	V	5	5	4	4	5	6	7	F#	C#	E	B	major triad	2	True	True	True	True	True	6	6	5	#4	True	False	False
34	2	17.0	66	6	F	1	2.0	2	True	4	4	1	2	1/4	True	4	5	5	5	5a	4	17	False	True				False	13		V64/V		E	I		V64/V	V		64		V	M	False	False	(3, 2, 6)	()	2	3	major	major	I	I, major	V/V	V	V/I	V	False	V64/V	V64/V, major		V64/V, major	V	V	V	5	5	4	4	5	6	7	F#	C#	E	B	major triad	2	True	True	True	True	True	2	2	1	2	True	True	False
