onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
22	2	5.5	59	5	B	0	3.0	3	True	3	4	1	1	1/8	True	1	3	3	2	2a	3	11/2	False	False				False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
24	2	6.0	55	1	G	0	3.5	0	False	3	4	1	1	1/8	True	1	3	3	2	2a	3	6	False	False				False	0	G.I{	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
26	2	6.5	52	4	E	0	1.0	1	True	3	4	1	1	1/8	True	1	4	4	3	3a	3	13/2	False	True				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	3	3	3	6	True	False	False
28	2	7.0	48	0	C	0	1.5	0	False	3	4	1	1	1/8	True	1	4	4	3	3a	3	7	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
30	2	7.5	36	0	C	0	2.0	2	True	3	4	1	1	1/8	True	1	4	4	3	3a	2	15/2	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
32	1	8.0	57	3	A	0	2.5	0	False	3	4	1	1	1/16	True	1	4	4	3	3a	3	8	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
33	1	8.25	59	5	B	0	2.75	0	False	3	4	1	1	1/16	True	1	4	4	3	3a	3	33/4	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
34	1	8.5	60	0	C	0	3.0	3	True	3	4	1	1	1/16	True	1	4	4	3	3a	4	17/2	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
35	1	8.75	59	5	B	0	3.25	0	False	3	4	1	1	1/16	True	1	4	4	3	3a	3	35/4	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
36	1	9.0	57	3	A	0	3.5	0	False	3	4	1	1	1/16	True	1	4	4	3	3a	3	9	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
37	1	9.25	55	1	G	0	3.75	0	False	3	4	1	1	1/16	True	1	4	4	3	3a	3	37/4	False	False				False	1	IV	G	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		1	1	1	0	0	C	C	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
38	2	9.5	54	6	F	1	1.0	1	True	3	4	1	1	1/8	True	1	5	5	4	4a	3	19/2	False	True				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
40	2	10.0	50	2	D	0	1.5	0	False	3	4	1	1	1/8	True	1	5	5	4	4a	3	10	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
42	2	10.5	38	2	D	0	2.0	2	True	3	4	1	1	1/8	True	1	5	5	4	4a	2	21/2	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
44	1	11.0	50	2	D	0	2.5	0	False	3	4	1	1	1/16	True	1	5	5	4	4a	3	11	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
45	1	11.25	52	4	E	0	2.75	0	False	3	4	1	1	1/16	True	1	5	5	4	4a	3	45/4	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	3	3	3	6	False	False	False
46	1	11.5	54	6	F	1	3.0	3	True	3	4	1	1	1/16	True	1	5	5	4	4a	3	23/2	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
47	1	11.75	55	1	G	0	3.25	0	False	3	4	1	1	1/16	True	1	5	5	4	4a	3	47/4	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
48	1	12.0	57	3	A	0	3.5	0	False	3	4	1	1	1/16	True	1	5	5	4	4a	3	12	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
49	1	12.25	59	5	B	0	3.75	0	False	3	4	1	1	1/16	True	1	5	5	4	4a	3	49/4	False	False				False	2	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
50	1	12.5	60	0	C	0	1.0	1	True	3	4	1	1	1/16	True	1	6	6	5	5a	4	25/2	False	True				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
51	1	12.75	59	5	B	0	1.25	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	3	51/4	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	4	4	4	3	False	False	False
52	1	13.0	60	0	C	0	1.5	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	4	13	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
53	1	13.25	57	3	A	0	1.75	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	3	53/4	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	2	2	2	2	True	True	True
54	1	13.5	60	0	C	0	2.0	2	True	3	4	1	1	1/16	True	1	6	6	5	5a	4	27/2	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
55	1	13.75	59	5	B	0	2.25	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	3	55/4	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	4	4	4	3	False	False	False
56	1	14.0	60	0	C	0	2.5	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	4	14	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
57	1	14.25	57	3	A	0	2.75	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	3	57/4	False	False				False	3	ii	G	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		1	1	1	3	3	A	A	G	G	minor triad	0	True	False	True	True	True	2	2	2	2	True	True	True
58	1	14.5	50	2	D	0	3.0	3	True	3	4	1	1	1/16	True	1	6	6	5	5a	3	29/2	False	True				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	False	True	True	True	1	1	1	5	True	True	True
59	1	14.75	60	0	C	0	3.25	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	4	59/4	False	False				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
60	1	15.0	59	5	B	0	3.5	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	3	15	False	False				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	False	True	True	True	4	4	4	3	False	False	False
61	1	15.25	57	3	A	0	3.75	0	False	3	4	1	1	1/16	True	1	6	6	5	5a	3	61/4	False	False				False	4	V7	G	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
62	1	15.5	59	5	B	0	1.0	1	True	3	4	1	1	1/16	True	1	7	7	6	6a	3	31/2	False	True				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
63	1	15.75	57	3	A	0	1.25	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	63/4	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
64	1	16.0	59	5	B	0	1.5	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	16	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
65	1	16.25	55	1	G	0	1.75	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	65/4	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
66	1	16.5	59	5	B	0	2.0	2	True	3	4	1	1	1/16	True	1	7	7	6	6a	3	33/2	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
67	1	16.75	57	3	A	0	2.25	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	67/4	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
68	1	17.0	59	5	B	0	2.5	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	17	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
69	1	17.25	55	1	G	0	2.75	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	69/4	False	False				False	5	I	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
70	1	17.5	48	0	C	0	3.0	3	True	3	4	1	1	1/16	True	1	7	7	6	6a	3	35/2	False	True				False	6	IVM7	G	I		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	IV7	4		1	1	1	0	0	C	C	G	G	major seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	True	True
71	1	17.75	59	5	B	0	3.25	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	71/4	False	False				False	6	IVM7	G	I		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	IV7	4		1	1	1	0	0	C	C	G	G	major seventh chord	7	True	False	True	True	True	4	4	4	3	True	False	False
72	1	18.0	57	3	A	0	3.5	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	18	False	False				False	6	IVM7	G	I		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	IV7	4		1	1	1	0	0	C	C	G	G	major seventh chord	7	True	False	True	True	True	2	2	2	2	False	False	False
73	1	18.25	55	1	G	0	3.75	0	False	3	4	1	1	1/16	True	1	7	7	6	6a	3	73/4	False	False				False	6	IVM7	G	I		IVM7	IV	M	7			MM7	False	False	(-1, 3, 0, 4)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IVM7	IVM7, major		IVM7, major		IV	IV7	4		1	1	1	0	0	C	C	G	G	major seventh chord	7	True	False	True	True	True	0	0	0	1	True	False	False
74	1	18.5	54	6	F	1	1.0	1	True	3	4	1	1	1/16	True	1	8	8	7	7a	3	37/2	False	True				False	7	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
75	1	18.75	57	3	A	0	1.25	0	False	3	4	1	1	1/16	True	1	8	8	7	7a	3	75/4	False	False				False	7	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
76	1	19.0	62	2	D	0	1.5	0	False	3	4	1	1	1/16	True	1	8	8	7	7a	4	19	False	False				False	7	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
77	1	19.25	50	2	D	0	1.75	0	False	3	4	1	1	1/16	True	1	8	8	7	7a	3	77/4	False	False				False	7	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
78	2	19.5	55	1	G	0	2.0	2	True	3	4	1	1	1/8	True	1	8	8	7	7a	3	39/2	False	True				False	8	I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	False	True	True	True	0	0	0	1	True	True	False
80	2	20.0	47	5	B	0	2.5	0	False	3	4	1	1	1/8	True	1	8	8	7	7a	2	20	False	False				False	8	I6	G	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		1	1	1	1	5	G	B	G	G	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
82	2	20.5	38	2	D	0	3.0	3	True	3	4	1	1	1/8	True	1	8	8	7	7a	2	41/2	False	True				False	9	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
84	2	21.0	54	6	F	1	3.5	0	False	3	4	1	1	1/8	True	1	8	8	7	7a	3	21	False	False				False	9	V	G	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
86	6	21.5	43	1	G	0	1.0	1	True	3	4	1	2	3/8	True	1	9	9	8	8a	2	43/2	False	True			}	True	10	I}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
86	6	21.5	55	1	G	0	1.0	1	True	3	4	1	1	3/8	True	1	9	9	8	8a	3	43/2	False	True			}	True	10	I}	G	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		1	1	1	1	1	G	G	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
