onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
11	1	5.5	53	-1	F	0	1.5	0	False	4	4	1	1	1/8	True	-3	3	3	2	2a	3	11/2	False	False				False	4	vi	Eb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
12	2	6.0	55	1	G	0	2.0	2	True	4	4	1	1	1/4	True	-3	3	3	2	2a	3	6	False	False				False	4	vi	Eb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
14	2	7.0	43	1	G	0	3.0	3	True	4	4	1	2	1/4	True	-3	3	3	2	2a	2	7	False	True				False	5	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
14	2	7.0	55	1	G	0	3.0	3	True	4	4	1	1	1/4	False	-3	3	3	2	2a	3	7	False	True				False	5	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
16	2	8.0	51	-3	E	-1	4.0	4	True	4	4	1	1	1/4	True	-3	3	3	2	2a	3	8	False	False				False	5	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
18	2	9.0	44	-4	A	-1	1.0	1	True	4	4	1	1	1/4	True	-3	4	4	3	3a	2	9	False	True				False	6	ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
20	2	10.0	53	-1	F	0	2.0	2	True	4	4	1	1	1/4	True	-3	4	4	3	3a	3	10	False	False				False	6	ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
22	2	11.0	46	-2	B	-1	3.0	3	True	4	4	1	1	1/4	True	-3	4	4	3	3a	2	11	False	True				False	7	V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
24	2	12.0	50	2	D	0	4.0	4	True	4	4	1	1	1/4	True	-3	4	4	3	3a	3	12	False	False				False	7	V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
26	2	13.0	51	-3	E	-1	1.0	1	True	4	4	1	1	1/4	True	-3	5	5	4	4a	3	13	False	True	PAC	PAC	}	True	8	I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
28	2	14.0	46	-2	B	-1	2.0	2	True	4	4	1	1	1/4	True	-3	5	5	4	4a	2	14	False	False				False	8	I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
30	2	15.0	39	-3	E	-1	3.0	3	True	4	4	1	1	1/4	True	-3	5	5	4	4a	2	15	False	False				False	8	I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	2	16.0	51	-3	E	-1	4.0	4	True	4	4	1	2	1/4	True	-3	5	5	4	4a	3	16	False	False			{	False	9	{	Eb	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	None	0	False	True	True	True	True	0	0	0	1	False	True	True
32	2	16.0	58	-2	B	-1	4.0	4	True	4	4	1	1	1/4	True	-3	5	5	4	4a	3	16	False	False			{	False	9	{	Eb	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	None	0	False	True	True	True	True	1	1	1	5	False	False	False
34	2	17.0	56	-4	A	-1	1.0	1	True	4	4	1	2	1/4	True	-3	6	6	5	5a	3	17	False	True				False	10	IV(9)	Eb	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
34	2	17.0	58	-2	B	-1	1.0	1	True	4	4	1	1	1/4	True	-3	6	6	5	5a	3	17	False	True				False	10	IV(9)	Eb	I		IV(9)	IV			9		M	False	False	(-1, 3, 0)	(1,)	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV(9), major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
36	2	18.0	60	0	C	0	2.0	2	True	4	4	1	1	1/4	True	-3	6	6	5	5a	4	18	False	True				False	11	IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
38	2	19.0	55	1	G	0	3.0	3	True	4	4	1	2	1/4	True	-3	6	6	5	5a	3	19	False	True				False	12	I6(6)	Eb	I		I6(6)	I		6	6		M	False	False	(4, 3, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(6), major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
38	2	19.0	60	0	C	0	3.0	3	True	4	4	1	1	1/4	False	-3	6	6	5	5a	4	19	False	True				False	12	I6(6)	Eb	I		I6(6)	I		6	6		M	False	False	(4, 3, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6(6), major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	3	3	3	6	True	False	False
40	2	20.0	58	-2	B	-1	4.0	4	True	4	4	1	1	1/4	True	-3	6	6	5	5a	3	20	False	True				False	13	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
42	1	21.0	56	-4	A	-1	1.0	1	True	4	4	1	1	1/8	True	-3	7	7	6	6a	3	21	False	True				False	14	viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
43	1	21.5	55	1	G	0	1.5	0	False	4	4	1	1	1/8	True	-3	7	7	6	6a	3	43/2	False	False				False	14	viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	4	4	4	3	False	False	False
44	2	22.0	56	-4	A	-1	2.0	2	True	4	4	1	1	1/4	True	-3	7	7	6	6a	3	22	False	False				False	14	viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
46	2	23.0	53	-1	F	0	3.0	3	True	4	4	1	1	1/4	True	-3	7	7	6	6a	3	23	False	False				False	14	viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
48	2	24.0	56	-4	A	-1	4.0	4	True	4	4	1	1	1/4	True	-3	7	7	6	6a	3	24	False	False				False	14	viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
50	2	25.0	50	2	D	0	1.0	1	True	4	4	1	2	1/4	True	-3	8	8	7	7a	3	25	False	True				False	15	V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-3	-3	-3	-2	2	Bb	D	Eb	Eb	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
50	2	25.0	58	-2	B	-1	1.0	1	True	4	4	1	1	1/4	True	-3	8	8	7	7a	3	25	False	True				False	15	V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-3	-3	-3	-2	2	Bb	D	Eb	Eb	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
52	2	26.0	56	-4	A	-1	2.0	2	True	4	4	1	1	1/4	True	-3	8	8	7	7a	3	26	False	False				False	15	V65	Eb	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		-3	-3	-3	-2	2	Bb	D	Eb	Eb	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
54	2	27.0	51	-3	E	-1	3.0	3	True	4	4	1	2	1/4	True	-3	8	8	7	7a	3	27	False	True				False	16	I(4)	Eb	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
54	2	27.0	56	-4	A	-1	3.0	3	True	4	4	1	1	1/4	False	-3	8	8	7	7a	3	27	False	True				False	16	I(4)	Eb	I		I(4)	I			4		M	False	False	(0, -1, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(4), major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
56	2	28.0	55	1	G	0	4.0	4	True	4	4	1	1	1/4	True	-3	8	8	7	7a	3	28	False	True				False	17	I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
58	1	29.0	53	-1	F	0	1.0	1	True	4	4	1	1	1/8	True	-3	9	9	8	8a	3	29	False	True	HC	HC	}	True	18	V|HC}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
59	1	29.5	51	-3	E	-1	1.5	0	False	4	4	1	1	1/8	True	-3	9	9	8	8a	3	59/2	False	False				False	18	V|HC}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
60	1	30.0	50	2	D	0	2.0	2	True	4	4	1	1	1/8	True	-3	9	9	8	8a	3	30	False	False				False	18	V|HC}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
61	1	30.5	48	0	C	0	2.5	0	False	4	4	1	1	1/8	True	-3	9	9	8	8a	3	61/2	False	False				False	18	V|HC}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
62	1	31.0	46	-2	B	-1	3.0	3	True	4	4	1	1	1/8	True	-3	9	9	8	8a	2	31	False	False				False	18	V|HC}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
63	1	31.5	44	-4	A	-1	3.5	0	False	4	4	1	1	1/8	True	-3	9	9	8	8a	2	63/2	False	False				False	18	V|HC}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
64	2	32.0	43	1	G	0	4.0	4	True	4	4	1	2	1/4	True	-3	9	9	8	8a	2	32	False	True			{	False	19	I6{	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
64	2	32.0	51	-3	E	-1	4.0	4	True	4	4	1	1	1/4	True	-3	9	9	8	8a	3	32	False	True			{	False	19	I6{	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
66	2	33.0	44	-4	A	-1	1.0	1	True	4	4	1	2	1/4	True	-3	10	10	9	9a	2	33	False	True				False	20	IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
66	2	33.0	51	-3	E	-1	1.0	1	True	4	4	1	1	1/4	True	-3	10	10	9	9a	3	33	False	True				False	20	IV	Eb	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
68	2	34.0	53	-1	F	0	2.0	2	True	4	4	1	1	1/4	True	-3	10	10	9	9a	3	34	False	True				False	21	ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
70	2	35.0	46	-2	B	-1	3.0	3	True	4	4	1	2	1/4	True	-3	10	10	9	9a	2	35	False	True				False	22	V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
70	2	35.0	53	-1	F	0	3.0	3	True	4	4	1	1	1/4	False	-3	10	10	9	9a	3	35	False	True				False	22	V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
72	2	36.0	50	2	D	0	4.0	4	True	4	4	1	1	1/4	True	-3	10	10	9	9a	3	36	False	False				False	22	V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
74	2	37.0	48	0	C	0	1.0	1	True	4	4	1	2	1/4	True	-3	11	11	10	10a	3	37	False	True				False	23	vi	Eb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
74	1	37.0	51	-3	E	-1	1.0	1	True	4	4	1	1	1/8	True	-3	11	11	10	10a	3	37	False	True				False	23	vi	Eb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
75	1	37.5	53	-1	F	0	1.5	0	False	4	4	1	1	1/8	True	-3	11	11	10	10a	3	75/2	False	False				False	23	vi	Eb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
76	2	38.0	55	1	G	0	2.0	2	True	4	4	1	1	1/4	True	-3	11	11	10	10a	3	38	False	False				False	23	vi	Eb	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
78	2	39.0	43	1	G	0	3.0	3	True	4	4	1	2	1/4	True	-3	11	11	10	10a	2	39	False	True				False	24	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
78	2	39.0	55	1	G	0	3.0	3	True	4	4	1	1	1/4	False	-3	11	11	10	10a	3	39	False	True				False	24	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
80	2	40.0	51	-3	E	-1	4.0	4	True	4	4	1	1	1/4	True	-3	11	11	10	10a	3	40	False	False				False	24	I6	Eb	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
82	2	41.0	44	-4	A	-1	1.0	1	True	4	4	1	1	1/4	True	-3	12	12	11	11a	2	41	False	True				False	25	ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
