onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
16	1	8.0	48	0	C	0	3.0	3	True	3	4	1	1	1/8	True	-1	3	3	3	3a	3	8	False	True				False	4	iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	True	False
17	1	8.5	39	-3	E	-1	3.5	0	False	3	4	1	1	1/8	True	-1	3	3	3	3a	2	17/2	False	False				False	4	iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	True
18	1	9.0	38	2	D	0	1.0	1	True	3	4	1	1	1/8	True	-1	4	4	4	4a	2	9	False	True				False	5	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
19	1	9.5	45	3	A	0	1.5	0	False	3	4	1	1	1/8	True	-1	4	4	4	4a	2	19/2	False	False				False	5	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
20	1	10.0	50	2	D	0	2.0	2	True	3	4	1	1	1/8	True	-1	4	4	4	4a	3	10	False	False				False	5	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
21	1	10.5	55	1	G	0	2.5	0	False	3	4	1	1	1/8	True	-1	4	4	4	4a	3	21/2	False	False				False	5	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
22	1	11.0	54	6	F	1	3.0	3	True	3	4	1	1	1/8	True	-1	4	4	4	4a	3	11	False	True				False	6	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	#7	True	False	False
23	1	11.5	57	3	A	0	3.5	0	False	3	4	1	1	1/8	True	-1	4	4	4	4a	3	23/2	False	False				False	6	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
24	1	12.0	58	-2	B	-1	1.0	1	True	3	4	1	1	1/8	True	-1	5	5	5	5a	3	12	False	True				False	7	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
25	1	12.5	57	3	A	0	1.5	0	False	3	4	1	1	1/8	True	-1	5	5	5	5a	3	25/2	False	False				False	7	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	2	2	2	2	False	False	False
26	1	13.0	58	-2	B	-1	2.0	2	True	3	4	1	1	1/8	True	-1	5	5	5	5a	3	13	False	False				False	7	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
27	1	13.5	50	2	D	0	2.5	0	False	3	4	1	1	1/8	True	-1	5	5	5	5a	3	27/2	False	False				False	7	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
28	1	14.0	51	-3	E	-1	3.0	3	True	3	4	1	1	1/8	True	-1	5	5	5	5a	3	14	False	True				False	8	VI6	g	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		1	1	1	-3	1	Eb	G	G	G	major triad	1	True	False	True	True	True	-4	-4	-4	6	True	True	False
29	1	14.5	43	1	G	0	3.5	0	False	3	4	1	1	1/8	True	-1	5	5	5	5a	2	29/2	False	False				False	8	VI6	g	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		1	1	1	-3	1	Eb	G	G	G	major triad	1	True	False	True	True	True	0	0	0	1	True	False	True
30	2	15.0	41	-1	F	0	1.0	1	True	3	4	1	1	1/4	True	-1	6	6	6	6a	2	15	False	True				False	9	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		1	1	1	2	-1	D	F	G	G	minor triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	True
32	2	16.0	57	3	A	0	2.0	2	True	3	4	1	1	1/4	True	-1	6	6	6	6a	3	16	False	False				False	9	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		1	1	1	2	-1	D	F	G	G	minor triad	1	True	False	True	True	True	2	2	2	2	True	False	False
34	2	17.0	50	2	D	0	3.0	3	True	3	4	1	1	1/4	True	-1	6	6	6	6a	3	17	False	False				False	9	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		1	1	1	2	-1	D	F	G	G	minor triad	1	True	False	True	True	True	1	1	1	5	True	True	False
36	1	18.0	55	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-1	7	7	7	7a	3	18	False	True				False	10	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
37	1	18.5	54	6	F	1	1.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	3	37/2	False	False				False	10	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	5	5	5	#7	False	False	False
38	1	19.0	55	1	G	0	2.0	2	True	3	4	1	1	1/8	True	-1	7	7	7	7a	3	19	False	False				False	10	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
39	1	19.5	46	-2	B	-1	2.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	2	39/2	False	False				False	10	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
40	1	20.0	48	0	C	0	3.0	3	True	3	4	1	1	1/8	True	-1	7	7	7	7a	3	20	False	True				False	11	iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	True	False
41	1	20.5	39	-3	E	-1	3.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	2	41/2	False	False				False	11	iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	True
42	1	21.0	38	2	D	0	1.0	1	True	3	4	1	1	1/8	True	-1	8	8	8	8a	2	21	False	True				False	12	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
43	1	21.5	55	1	G	0	1.5	0	False	3	4	1	1	1/8	True	-1	8	8	8	8a	3	43/2	False	False				False	12	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
44	4	22.0	54	6	F	1	2.0	2	True	3	4	1	1	1/2	True	-1	8	8	8	8a	3	22	False	True			}	True	13	V}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	#7	True	False	False
48	1	24.0	58	-2	B	-1	1.0	1	True	3	4	1	1	1/8	True	-1	1	9	1	1b	3	24	True	True			{	False	14	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
49	1	24.5	57	3	A	0	1.5	0	False	3	4	1	1	1/8	True	-1	1	9	1	1b	3	49/2	False	False				False	14	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	2	2	2	2	False	False	False
50	1	25.0	58	-2	B	-1	2.0	2	True	3	4	1	1	1/8	True	-1	1	9	1	1b	3	25	False	False				False	14	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
51	1	25.5	50	2	D	0	2.5	0	False	3	4	1	1	1/8	True	-1	1	9	1	1b	3	51/2	False	False				False	14	g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
52	1	26.0	51	-3	E	-1	3.0	3	True	3	4	1	1	1/8	True	-1	1	9	1	1b	3	26	False	True				False	15	VI6	g	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		1	1	1	-3	1	Eb	G	G	G	major triad	1	True	False	True	True	True	-4	-4	-4	6	True	True	False
53	1	26.5	43	1	G	0	3.5	0	False	3	4	1	1	1/8	True	-1	1	9	1	1b	2	53/2	False	False				False	15	VI6	g	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		1	1	1	-3	1	Eb	G	G	G	major triad	1	True	False	True	True	True	0	0	0	1	True	False	True
54	2	27.0	41	-1	F	0	1.0	1	True	3	4	1	1	1/4	True	-1	2	10	2	2b	2	27	False	True				False	16	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		1	1	1	2	-1	D	F	G	G	minor triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	True
56	2	28.0	57	3	A	0	2.0	2	True	3	4	1	1	1/4	True	-1	2	10	2	2b	3	28	False	False				False	16	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		1	1	1	2	-1	D	F	G	G	minor triad	1	True	False	True	True	True	2	2	2	2	True	False	False
58	2	29.0	50	2	D	0	3.0	3	True	3	4	1	1	1/4	True	-1	2	10	2	2b	3	29	False	False				False	16	v6	g	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		1	1	1	2	-1	D	F	G	G	minor triad	1	True	False	True	True	True	1	1	1	5	True	True	False
60	1	30.0	55	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-1	3	11	3	3b	3	30	False	True				False	17	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
61	1	30.5	54	6	F	1	1.5	0	False	3	4	1	1	1/8	True	-1	3	11	3	3b	3	61/2	False	False				False	17	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	5	5	5	#7	False	False	False
62	1	31.0	55	1	G	0	2.0	2	True	3	4	1	1	1/8	True	-1	3	11	3	3b	3	31	False	False				False	17	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
63	1	31.5	46	-2	B	-1	2.5	0	False	3	4	1	1	1/8	True	-1	3	11	3	3b	2	63/2	False	False				False	17	VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
64	1	32.0	48	0	C	0	3.0	3	True	3	4	1	1	1/8	True	-1	3	11	3	3b	3	32	False	True				False	18	iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	True	False
65	1	32.5	39	-3	E	-1	3.5	0	False	3	4	1	1	1/8	True	-1	3	11	3	3b	2	65/2	False	False				False	18	iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	True
66	1	33.0	38	2	D	0	1.0	1	True	3	4	1	1	1/8	True	-1	4	12	4	4b	2	33	False	True				False	19	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
67	1	33.5	45	3	A	0	1.5	0	False	3	4	1	1	1/8	True	-1	4	12	4	4b	2	67/2	False	False				False	19	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
68	1	34.0	50	2	D	0	2.0	2	True	3	4	1	1	1/8	True	-1	4	12	4	4b	3	34	False	False				False	19	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
69	1	34.5	55	1	G	0	2.5	0	False	3	4	1	1	1/8	True	-1	4	12	4	4b	3	69/2	False	False				False	19	V(4)	g	i		V(4)	V			4		M	True	True	(1, 0, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(4), minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	0	0	0	1	True	False	False
70	1	35.0	54	6	F	1	3.0	3	True	3	4	1	1	1/8	True	-1	4	12	4	4b	3	35	False	True				False	20	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	5	5	5	#7	True	False	False
71	1	35.5	57	3	A	0	3.5	0	False	3	4	1	1	1/8	True	-1	4	12	4	4b	3	71/2	False	False				False	20	V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
72	1	36.0	58	-2	B	-1	1.0	1	True	3	4	1	1	1/8	True	-1	5	13	5	5b	3	36	False	True				False	21	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
73	1	36.5	57	3	A	0	1.5	0	False	3	4	1	1	1/8	True	-1	5	13	5	5b	3	73/2	False	False				False	21	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	2	2	2	2	False	False	False
74	1	37.0	58	-2	B	-1	2.0	2	True	3	4	1	1	1/8	True	-1	5	13	5	5b	3	37	False	False				False	21	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
75	1	37.5	50	2	D	0	2.5	0	False	3	4	1	1	1/8	True	-1	5	13	5	5b	3	75/2	False	False				False	21	i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
76	1	38.0	51	-3	E	-1	3.0	3	True	3	4	1	1	1/8	True	-1	5	13	5	5b	3	38	False	True				False	22	VI6	g	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		1	1	1	-3	1	Eb	G	G	G	major triad	1	True	False	True	True	True	-4	-4	-4	6	True	True	False
