quarterbeats	mn	mn_onset	a_duration	a_annotationNumber	label	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	localkey_abs	globalkey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
68.5	23	5/8	0.5	36	iv	iv	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	B	B	F#	B	4	None	iv	True
69.0	24	0	1.5	37	iv	iv	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	B	B	F#	B	4	None	iv	True
70.5	24	3/8	1.5	38	V65	V7	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
72.0	25	0	0.5	39	V65	V7	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
72.5	25	1/8	2.0	40	i64	i	True	('F#', 'B', 'D')	F#	B	2	minor triad	(2, 6, 11)	B	B	F#	B	1	None	i	True
74.5	25	5/8	0.5	41	viio6/V	viio/V	True	('G#', 'B', 'E#')	G#	E#	1	diminished triad	(5, 8, 11)	B	B	F#	F#	7	5	viio	True
75.0	26	0	2.5	42	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None	V	True
77.5	26	5/8	0.5	43	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
78.0	27	0	1.0	44	I	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	F#	B	1	None	I	True
79.0	27	1/4	2.0	45	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	F#	B-	5	None	V	True
81.0	28	0	1.0	46	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	F#	B-	1	None	I	True
82.0	28	1/4	1.0	47	i	i	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	B-	Bb	F#	B-	1	None	i	True
83.0	28	1/2	0.5	48	II	II	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	F#	F#	F#	F#	2	None	II	True
83.5	28	5/8	0.5	49	iv	iv	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	F#	F#	F#	F#	4	None	iv	True
84.0	29	0	1.5	50	I64	I	True	('C#', 'F#', 'A#')	C#	F#	2	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
85.5	29	3/8	1.0	51	iio	iio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
86.5	29	5/8	0.5	52	V7	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	F#	F#	5	None	V7	True
87.0	30	0	3.0	53	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
90.0	31	0	3.0	54	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
93.0	32	0	3.0	55	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
96.0	33	0	1.0	56	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
97.0	33	1/4	2.0	57	ii64	ii	True	('D#', 'G#', 'B')	D#	G#	2	minor triad	(3, 8, 11)	F#	F#	F#	F#	2	None	ii	True
99.0	34	0	1.0	58	ii64	ii	True	('D#', 'G#', 'B')	D#	G#	2	minor triad	(3, 8, 11)	F#	F#	F#	F#	2	None	ii	True
100.0	34	1/4	2.0	59	V7	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	F#	F#	5	None	V7	True
102.0	35	0	3.0	60	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
105.0	36	0	1.5	61	i	i	True	('F#', 'A', 'C#')	F#	F#	0	minor triad	(1, 6, 9)	F#	F#	F#	F#	1	None	i	True
106.5	36	3/8	1.5	62	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
108.0	37	0	3.0	63	Ger43	Ger7	True	('F#', 'A', 'B#', 'D')	F#	B#	2	enharmonic to dominant seventh chord	(0, 2, 6, 9)	F#	F#	F#	F#	#4	None	Ger7	True
111.0	38	0	3.0	64	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
114.0	39	0	3.0	65	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
117.0	40	0	3.0	66	viio6/bi	viio/bi	True	('C', 'E-', 'A')	C	A	1	diminished triad	(0, 3, 9)	B	B	F#	b-	#7	-1	viio	True
120.0	41	0	3.0	67	IV	IV	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	B	B	F#	B	4	None	IV	True
123.0	42	0	3.0	68	viio/bIV	viio/bIV	True	('D', 'F', 'A-')	D	D	0	diminished triad	(2, 5, 8)	B	B	F#	E-	7	-4	viio	True
126.0	43	0	2.0	69	I6	I	True	('D#', 'F#', 'B')	D#	B	1	major triad	(3, 6, 11)	B	B	F#	B	1	None	I	True
128.0	43	1/2	0.5	70	viio/v	viio/v	True	('E#', 'G#', 'B')	E#	E#	0	diminished triad	(5, 8, 11)	B	B	F#	f#	#7	5	viio	True
128.5	43	5/8	0.5	71	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None	V	True
129.0	44	0	3.0	72	iv6	iv	True	('G', 'B', 'E')	G	E	1	minor triad	(4, 7, 11)	B	B	F#	B	4	None	iv	True
132.0	45	0	3.0	73	V7/V	V7/V	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	B	B	F#	F#	5	5	V7	True
135.0	46	0	3.0	74	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
138.0	47	0	3.0	75	V65/IV	V7/IV	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	B	B	F#	E	5	4	V7	True
141.0	48	0	1.5	76	V65/IV	V7/IV	True	('D#', 'F#', 'A', 'B')	D#	B	1	dominant seventh chord	(3, 6, 9, 11)	B	B	F#	E	5	4	V7	True
142.5	48	3/8	1.5	77	IV6	IV	True	('G#', 'B', 'E')	G#	E	1	major triad	(4, 8, 11)	B	B	F#	B	4	None	IV	True
144.0	49	0	1.5	78	II43	II7	True	('G#', 'B', 'C#', 'E#')	G#	C#	2	dominant seventh chord	(1, 5, 8, 11)	B	B	F#	B	2	None	II7	True
145.5	49	3/8	1.0	79	V6	V	True	('A#', 'C#', 'F#')	A#	F#	1	major triad	(1, 6, 10)	B	B	F#	B	5	None	V	True
146.5	49	5/8	0.5	80	V64/vi	V/vi	True	('A#', 'D#', 'F##')	A#	D#	2	major triad	(3, 7, 10)	B	B	F#	g#	5	6	V	True
147.0	50	0	0.5	81	V64/vi	V/vi	True	('A#', 'D#', 'F##')	A#	D#	2	major triad	(3, 7, 10)	B	B	F#	g#	5	6	V	True
147.5	50	1/8	1.0	82	IV64	IV	True	('B', 'E', 'G#')	B	E	2	major triad	(4, 8, 11)	B	B	F#	B	4	None	IV	True
148.5	50	3/8	1.5	83	V9/iv	V9/iv	True	('B', 'D#', 'F#', 'A', 'C')	B	B	0	flat-ninth pentachord	(0, 3, 6, 9, 11)	B	B	F#	e	5	4	V9	True
150.0	51	0	2.0	84	V43	V7	True	('C#', 'E', 'F#', 'A#')	C#	F#	2	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
152.0	51	1/2	1.0	85	viio42	viio7	True	('G', 'A#', 'C#', 'E')	G	A#	3	diminished seventh chord	(1, 4, 7, 10)	B	B	F#	B	7	None	viio7	True
153.0	52	0	0.5	86	viio7	viio7	True	('A#', 'C#', 'E', 'G')	A#	A#	0	diminished seventh chord	(1, 4, 7, 10)	B	B	F#	B	7	None	viio7	True
153.5	52	1/8	1.0	87	V6	V	True	('A#', 'C#', 'F#')	A#	F#	1	major triad	(1, 6, 10)	B	B	F#	B	5	None	V	True
154.5	52	3/8	1.0	88	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None	V	True
155.5	52	5/8	0.5	89	iv	iv	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	B	B	F#	B	4	None	iv	True
156.0	53	0	1.5	90	iv	iv	True	('E', 'G', 'B')	E	E	0	minor triad	(4, 7, 11)	B	B	F#	B	4	None	iv	True
157.5	53	3/8	1.5	91	V65	V7	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
159.0	54	0	0.5	92	V65	V7	True	('A#', 'C#', 'E', 'F#')	A#	F#	1	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
159.5	54	1/8	2.0	93	i64	i	True	('F#', 'B', 'D')	F#	B	2	minor triad	(2, 6, 11)	B	B	F#	B	1	None	i	True
161.5	54	5/8	0.5	94	viio6/V	viio/V	True	('G#', 'B', 'E#')	G#	E#	1	diminished triad	(5, 8, 11)	B	B	F#	F#	7	5	viio	True
162.0	55	0	2.5	95	V	V	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	B	B	F#	B	5	None	V	True
164.5	55	5/8	0.5	96	V7	V7	True	('F#', 'A#', 'C#', 'E')	F#	F#	0	dominant seventh chord	(1, 4, 6, 10)	B	B	F#	B	5	None	V7	True
165.0	56	0	1.0	97	I	I	True	('B', 'D#', 'F#')	B	B	0	major triad	(3, 6, 11)	B	B	F#	B	1	None	I	True
166.0	56	1/4	2.0	98	V	V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	B-	Bb	F#	B-	5	None	V	True
168.0	57	0	1.0	99	I	I	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	B-	Bb	F#	B-	1	None	I	True
169.0	57	1/4	1.0	100	i	i	True	('B-', 'D-', 'F')	B-	B-	0	minor triad	(1, 5, 10)	B-	Bb	F#	B-	1	None	i	True
170.0	57	1/2	0.5	101	II	II	True	('G#', 'B#', 'D#')	G#	G#	0	major triad	(0, 3, 8)	F#	F#	F#	F#	2	None	II	True
170.5	57	5/8	0.5	102	iv	iv	True	('B', 'D', 'F#')	B	B	0	minor triad	(2, 6, 11)	F#	F#	F#	F#	4	None	iv	True
171.0	58	0	1.5	103	I64	I	True	('C#', 'F#', 'A#')	C#	F#	2	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
172.5	58	3/8	1.0	104	iio	iio	True	('G#', 'B', 'D')	G#	G#	0	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
173.5	58	5/8	0.5	105	V7	V7	True	('C#', 'E#', 'G#', 'B')	C#	C#	0	dominant seventh chord	(1, 5, 8, 11)	F#	F#	F#	F#	5	None	V7	True
174.0	59	0	3.0	106	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
177.0	60	0	3.0	107	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
180.0	61	0	3.0	108	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
183.0	62	0	3.0	109	iio64	iio	True	('D', 'G#', 'B')	D	G#	2	diminished triad	(2, 8, 11)	F#	F#	F#	F#	2	None	iio	True
186.0	63	0	3.0	110	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
189.0	64	0	3.0	111	viiø65/V	viiø7/V	True	('D#', 'F#', 'A#', 'B#')	D#	B#	1	half-diminished seventh chord	(0, 3, 6, 10)	F#	F#	F#	C#	7	5	vii%7	True
192.0	65	0	0.75	112	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
192.75	65	3/16	0.25	113	viio6/V	viio/V	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	F#	F#	F#	C#	7	5	viio	True
193.0	65	1/4	0.75	114	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
193.75	65	7/16	0.25	115	viio6/V	viio/V	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	F#	F#	F#	C#	7	5	viio	True
194.0	65	1/2	0.75	116	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
194.75	65	11/16	0.25	117	viio6/V	viio/V	True	('D#', 'F#', 'B#')	D#	B#	1	diminished triad	(0, 3, 6)	F#	F#	F#	C#	7	5	viio	True
195.0	66	0	3.0	118	I	I	True	('F#', 'A#', 'C#')	F#	F#	0	major triad	(1, 6, 10)	F#	F#	F#	F#	1	None	I	True
