onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
64	8	8.0	67	1	G	0	3.0	3	True	4	4	1	1	1/4	True	-1	3	3	2	2a	4	8	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	0	0	0	1	True	True	False
72	8	9.0	75	-3	E	-1	4.0	4	True	4	4	1	1	1/4	True	-1	3	3	2	2a	5	9	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	-4	-4	-4	6	False	False	False
80	8	10.0	74	2	D	0	1.0	1	True	4	4	1	1	1/4	True	-1	4	4	3	3a	5	10	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	1	1	1	5	True	False	False
88	4	11.0	72	0	C	0	2.0	2	True	4	4	1	1	1/8	True	-1	4	4	3	3a	5	11	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	-1	-1	-1	4	False	False	False
92	4	11.5	70	-2	B	-1	2.5	0	False	4	4	1	1	1/8	True	-1	4	4	3	3a	4	23/2	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	-3	-3	-3	3	True	False	True
96	12	12.0	69	3	A	0	3.0	3	True	4	4	1	1	3/8	True	-1	4	4	3	3a	4	12	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	2	2	2	2	False	False	False
108	4	13.5	67	1	G	0	4.5	0	False	4	4	1	1	1/8	True	-1	4	4	3	3a	4	27/2	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	0	0	0	1	True	True	False
112	16	14.0	67	1	G	0	1.0	1	True	4	4	1	1	1/2	True	-1	5	5	4	4a	4	14	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	False	True	True	True	True	0	0	0	1	True	True	False
128	4	16.0	58	-2	B	-1	3.0	3	True	4	4	2	1	1/8	True	-1	5	5	4	4a	3	16	False	True				{	False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
128	12	16.0	74	2	D	0	3.0	3	True	4	4	1	1	3/8	True	-1	5	5	4	4a	5	16	False	True				{	False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
132	4	16.5	60	0	C	0	3.5	0	False	4	4	2	1	1/8	True	-1	5	5	4	4a	4	33/2	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
136	4	17.0	62	2	D	0	4.0	4	True	4	4	2	1	1/8	True	-1	5	5	4	4a	4	17	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
140	4	17.5	63	-3	E	-1	4.5	0	False	4	4	2	1	1/8	True	-1	5	5	4	4a	4	35/2	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-4	-4	-4	6	False	False	False
140	4	17.5	79	1	G	0	4.5	0	False	4	4	1	1	1/8	True	-1	5	5	4	4a	5	35/2	False	False					False	0	g.i6{	g	i		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
144	8	18.0	57	3	A	0	1.0	1	True	4	4	2	1	1/4	True	-1	6	6	5	5a	3	18	False	True					False	1	V43	g	i		V43	V	o	43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
144	12	18.0	78	6	F	1	1.0	1	True	4	4	1	1	3/8	True	-1	6	6	5	5a	5	18	False	True					False	1	V43	g	i		V43	V	o	43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	5	5	5	#7	True	False	False
152	8	19.0	62	2	D	0	2.0	2	True	4	4	2	1	1/4	True	-1	6	6	5	5a	4	19	False	False					False	1	V43	g	i		V43	V	o	43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
156	4	19.5	79	1	G	0	2.5	0	False	4	4	1	1	1/8	True	-1	6	6	5	5a	5	39/2	False	False					False	1	V43	g	i		V43	V	o	43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
160	8	20.0	55	1	G	0	3.0	3	True	4	4	2	1	1/4	True	-1	6	6	5	5a	3	20	False	True					False	2	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
160	12	20.0	79	1	G	0	3.0	3	True	4	4	1	1	3/8	True	-1	6	6	5	5a	5	20	False	True					False	2	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
168	8	21.0	62	2	D	0	4.0	4	True	4	4	2	1	1/4	True	-1	6	6	5	5a	4	21	False	False					False	2	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
172	2	21.5	78	6	F	1	4.5	0	False	4	4	1	1	1/16	True	-1	6	6	5	5a	5	43/2	False	False					False	2	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
174	2	21.75	79	1	G	0	4.75	0	False	4	4	1	1	1/16	True	-1	6	6	5	5a	5	87/4	False	False					False	2	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
176	8	22.0	54	6	F	1	1.0	1	True	4	4	2	1	1/4	True	-1	7	7	6	6a	3	22	False	True					False	3	V6	g	i		V6	V	o	6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		1	1	1	2	6	D	F#	G	G	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
176	8	22.0	81	3	A	0	1.0	1	True	4	4	1	1	1/4	True	-1	7	7	6	6a	5	22	False	True					False	3	V6	g	i		V6	V	o	6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		1	1	1	2	6	D	F#	G	G	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
184	8	23.0	62	2	D	0	2.0	2	True	4	4	2	1	1/4	True	-1	7	7	6	6a	4	23	False	False					False	3	V6	g	i		V6	V	o	6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		1	1	1	2	6	D	F#	G	G	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
184	8	23.0	74	2	D	0	2.0	2	True	4	4	1	1	1/4	True	-1	7	7	6	6a	5	23	False	False					False	3	V6	g	i		V6	V	o	6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		1	1	1	2	6	D	F#	G	G	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
192	8	24.0	55	1	G	0	3.0	3	True	4	4	2	1	1/4	True	-1	7	7	6	6a	3	24	False	True					False	4	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
192	8	24.0	82	-2	B	-1	3.0	3	True	4	4	1	1	1/4	True	-1	7	7	6	6a	5	24	False	True					False	4	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
200	8	25.0	62	2	D	0	4.0	4	True	4	4	2	1	1/4	True	-1	7	7	6	6a	4	25	False	False					False	4	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
200	4	25.0	81	3	A	0	4.0	4	True	4	4	1	1	1/8	True	-1	7	7	6	6a	5	25	False	False					False	4	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
204	4	25.5	79	1	G	0	4.5	0	False	4	4	1	1	1/8	True	-1	7	7	6	6a	5	51/2	False	False					False	4	i	g	i		i	i	o	6			m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
208	8	26.0	53	-1	F	0	1.0	1	True	4	4	2	1	1/4	True	-1	8	8	7	7a	3	26	False	True					False	5	v.i6	g	v		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	i	1		1	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-2	-3	-3	3	True	False	True
208	4	26.0	81	3	A	0	1.0	1	True	4	4	1	1	1/8	True	-1	8	8	7	7a	5	26	False	True					False	5	v.i6	g	v		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	i	1		1	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	2	1	1	5	True	False	False
212	4	26.5	79	1	G	0	1.5	0	False	4	4	1	1	1/8	True	-1	8	8	7	7a	5	53/2	False	False					False	5	v.i6	g	v		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	i	1		1	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	-1	-1	4	False	False	False
216	8	27.0	50	2	D	0	2.0	2	True	4	4	2	1	1/4	True	-1	8	8	7	7a	3	27	False	False					False	5	v.i6	g	v		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	i	1		1	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	0	0	1	True	True	False
216	4	27.0	77	-1	F	0	2.0	2	True	4	4	1	1	1/8	True	-1	8	8	7	7a	5	27	False	False					False	5	v.i6	g	v		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	i	1		1	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-2	-3	-3	3	True	False	True
220	4	27.5	79	1	G	0	2.5	0	False	4	4	1	1	1/8	True	-1	8	8	7	7a	5	55/2	False	False					False	5	v.i6	g	v		i6	i	o	6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	v	v, minor	i		v	v	True	i6	i6, minor		i6, minor		i	i	1		1	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	-1	-1	4	False	False	False
224	8	28.0	57	3	A	0	3.0	3	True	4	4	2	1	1/4	True	-1	8	8	7	7a	3	28	False	True					False	6	V	g	v		V	V	o	7			M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		1	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
224	12	28.0	76	4	E	0	3.0	3	True	4	4	1	1	3/8	True	-1	8	8	7	7a	5	28	False	True					False	6	V	g	v		V	V	o	7			M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		1	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
232	8	29.0	45	3	A	0	4.0	4	True	4	4	2	1	1/4	True	-1	8	8	7	7a	2	29	False	True					False	7	V7	g	v		V7	V	o	7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
236	4	29.5	74	2	D	0	4.5	0	False	4	4	1	1	1/8	True	-1	8	8	7	7a	5	59/2	False	False					False	7	V7	g	v		V7	V	o	7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V7	V7, minor		V7, minor		V	V7	5		1	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	1	0	0	1	False	False	False
240	8	30.0	50	2	D	0	1.0	1	True	4	4	2	1	1/4	True	-1	9	9	8	8a	3	30	False	True	PAC	PAC		}	True	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
240	16	30.0	74	2	D	0	1.0	1	True	4	4	1	1	1/2	True	-1	9	9	8	8a	5	30	False	True	PAC	PAC		}	True	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
248	8	31.0	38	2	D	0	2.0	2	True	4	4	2	1	1/4	True	-1	9	9	8	8a	2	31	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
256	4	32.0	70	-2	B	-1	3.0	3	True	4	4	1	1	1/8	True	-1	1	10	0	8a	4	32	True	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	-3	-4	-4	6	False	False	False
260	4	32.5	72	0	C	0	3.5	0	False	4	4	1	1	1/8	True	-1	1	10	0	8a	5	65/2	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	-1	-2	-2	7	False	False	False
264	4	33.0	74	2	D	0	4.0	4	True	4	4	1	1	1/8	True	-1	1	10	0	8a	5	33	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
268	4	33.5	75	-3	E	-1	4.5	0	False	4	4	1	1	1/8	True	-1	1	10	0	8a	5	67/2	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	-4	-5	-5	b2	False	False	False
272	8	34.0	69	3	A	0	1.0	1	True	4	4	1	1	1/4	True	-1	2	11	1	1b	4	34	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	2	1	1	5	True	False	False
280	8	35.0	74	2	D	0	2.0	2	True	4	4	1	1	1/4	True	-1	2	11	1	1b	5	35	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
288	8	36.0	67	1	G	0	3.0	3	True	4	4	1	1	1/4	True	-1	2	11	1	1b	4	36	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	-1	-1	4	False	False	False
296	8	37.0	74	2	D	0	4.0	4	True	4	4	1	1	1/4	True	-1	2	11	1	1b	5	37	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
304	8	38.0	66	6	F	1	1.0	1	True	4	4	1	1	1/4	True	-1	3	12	2	2b	4	38	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	5	4	4	#3	True	False	False
312	8	39.0	74	2	D	0	2.0	2	True	4	4	1	1	1/4	True	-1	3	12	2	2b	5	39	False	False					False	8	I|PAC}	g	v		I	I	o	6			M	True	True	(0, 4, 1)	()	0	0	minor	minor	v	v, minor	I		v	v	True	I	I, minor		I, minor		I	I	1		1	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	0	0	1	True	True	True
