onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
24	24	2.0	64	4	E	0	3.0	3	True	4	4	1	1	1/2	True	4	1	1	1	1a	4	2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	24	2.0	76	4	E	0	3.0	3	True	4	4	1	1	1/2	True	4	1	1	1	1a	5	2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
30	6	2.5	52	4	E	0	3.5	0	False	4	4	2	1	1/8	True	4	1	1	1	1a	3	5/2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
30	6	2.5	56	8	G	1	3.5	0	False	4	4	2	1	1/8	True	4	1	1	1	1a	3	5/2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
30	6	2.5	59	5	B	0	3.5	0	False	4	4	2	1	1/8	True	4	1	1	1	1a	3	5/2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
36	6	3.0	52	4	E	0	4.0	4	True	4	4	2	1	1/8	True	4	1	1	1	1a	3	3	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	6	3.0	56	8	G	1	4.0	4	True	4	4	2	1	1/8	True	4	1	1	1	1a	3	3	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
36	6	3.0	59	5	B	0	4.0	4	True	4	4	2	1	1/8	True	4	1	1	1	1a	3	3	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
42	6	3.5	52	4	E	0	4.5	0	False	4	4	2	1	1/8	True	4	1	1	1	1a	3	7/2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
42	6	3.5	56	8	G	1	4.5	0	False	4	4	2	1	1/8	True	4	1	1	1	1a	3	7/2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
42	6	3.5	59	5	B	0	4.5	0	False	4	4	2	1	1/8	True	4	1	1	1	1a	3	7/2	False	False				False	0		E.I{	E	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
48	24	4.0	73	7	C	1	1.0	1	True	4	4	1	1	1/2	True	4	2	2	2	2a	5	4	True	True				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
54	6	4.5	52	4	E	0	1.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	9/2	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
54	6	4.5	57	3	A	0	1.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	9/2	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
54	6	4.5	61	7	C	1	1.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	4	9/2	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
60	6	5.0	52	4	E	0	2.0	2	True	4	4	2	1	1/8	True	4	2	2	2	2a	3	5	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
60	6	5.0	57	3	A	0	2.0	2	True	4	4	2	1	1/8	True	4	2	2	2	2a	3	5	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
60	6	5.0	61	7	C	1	2.0	2	True	4	4	2	1	1/8	True	4	2	2	2	2a	4	5	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
66	6	5.5	52	4	E	0	2.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	11/2	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
66	6	5.5	57	3	A	0	2.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	11/2	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
66	6	5.5	61	7	C	1	2.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	4	11/2	False	False				False	1		IV	E	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		4	4	4	3	3	A	A	E	E	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
72	24	6.0	66	6	F	1	3.0	3	True	4	4	1	1	1/2	True	4	2	2	2	2a	4	6	False	True				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
72	24	6.0	78	6	F	1	3.0	3	True	4	4	1	1	1/2	True	4	2	2	2	2a	5	6	False	True				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
78	6	6.5	52	4	E	0	3.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	13/2	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	0	0	0	1	False	False	False
78	6	6.5	57	3	A	0	3.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	13/2	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
78	6	6.5	61	7	C	1	3.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	4	13/2	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
84	6	7.0	52	4	E	0	4.0	4	True	4	4	2	1	1/8	True	4	2	2	2	2a	3	7	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	0	0	0	1	False	False	False
84	6	7.0	57	3	A	0	4.0	4	True	4	4	2	1	1/8	True	4	2	2	2	2a	3	7	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
84	6	7.0	61	7	C	1	4.0	4	True	4	4	2	1	1/8	True	4	2	2	2	2a	4	7	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
90	6	7.5	52	4	E	0	4.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	15/2	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	0	0	0	1	False	False	False
90	6	7.5	57	3	A	0	4.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	3	15/2	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
90	6	7.5	61	7	C	1	4.5	0	False	4	4	2	1	1/8	True	4	2	2	2	2a	4	15/2	False	False				False	2		ii6	E	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		4	4	4	6	3	F#	A	E	E	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
96	24	8.0	75	9	D	1	1.0	1	True	4	4	1	1	1/2	True	4	3	3	3	3a	5	8	False	True				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
102	6	8.5	52	4	E	0	1.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	17/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
102	6	8.5	54	6	F	1	1.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	17/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
102	6	8.5	57	3	A	0	1.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	17/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
102	6	8.5	63	9	D	1	1.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	4	17/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
108	6	9.0	52	4	E	0	2.0	2	True	4	4	2	1	1/8	True	4	3	3	3	3a	3	9	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
108	6	9.0	54	6	F	1	2.0	2	True	4	4	2	1	1/8	True	4	3	3	3	3a	3	9	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
108	6	9.0	57	3	A	0	2.0	2	True	4	4	2	1	1/8	True	4	3	3	3	3a	3	9	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
108	6	9.0	63	9	D	1	2.0	2	True	4	4	2	1	1/8	True	4	3	3	3	3a	4	9	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
114	6	9.5	52	4	E	0	2.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	19/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
114	6	9.5	54	6	F	1	2.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	19/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
114	6	9.5	57	3	A	0	2.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	19/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
114	6	9.5	63	9	D	1	2.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	4	19/2	False	False				False	3		viio6	E	I		viio6		vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		4	4	4	9	6	D#	F#	E	E	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
120	24	10.0	71	5	B	0	3.0	3	True	4	4	1	1	1/2	True	4	3	3	3	3a	4	10	False	True				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
120	24	10.0	83	5	B	0	3.0	3	True	4	4	1	1	1/2	True	4	3	3	3	3a	5	10	False	True				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
126	6	10.5	52	4	E	0	3.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	21/2	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
126	6	10.5	54	6	F	1	3.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	21/2	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
126	6	10.5	57	3	A	0	3.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	21/2	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
126	6	10.5	63	9	D	1	3.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	4	21/2	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
132	6	11.0	52	4	E	0	4.0	4	True	4	4	2	1	1/8	True	4	3	3	3	3a	3	11	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
132	6	11.0	54	6	F	1	4.0	4	True	4	4	2	1	1/8	True	4	3	3	3	3a	3	11	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
132	6	11.0	57	3	A	0	4.0	4	True	4	4	2	1	1/8	True	4	3	3	3	3a	3	11	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
132	6	11.0	63	9	D	1	4.0	4	True	4	4	2	1	1/8	True	4	3	3	3	3a	4	11	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
138	6	11.5	52	4	E	0	4.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	23/2	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
138	6	11.5	54	6	F	1	4.5	0	False	4	4	2	1	1/8	True	4	3	3	3	3a	3	23/2	False	False				False	4		V43	E	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		4	4	4	5	6	B	F#	E	E	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
