onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
75	6	12.5	60	0	C	0	3.0	3	True	3	4	1	2	1/4	True	0	5	5	4	4a	4	25/2	False	False				False	6		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
78	3	13.0	55	1	G	0	3.5	0	False	3	4	2	1	1/8	True	0	5	5	4	4a	3	13	False	False				False	6		V(64)		C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
81	6	13.5	57	3	A	0	1.0	1	True	3	4	2	1	1/4	True	0	6	6	5	5a	3	27/2	False	True				False	7		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	3	3	3	6	False	False	False
81	18	13.5	67	1	G	0	1.0	1	True	3	4	1	1	3/4	True	0	6	6	5	5a	4	27/2	False	True				False	7		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
81	18	13.5	71	5	B	0	1.0	1	True	3	4	1	1	3/4	True	0	6	6	5	5a	4	27/2	False	True				False	7		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	5	5	5	7	True	False	False
81	18	13.5	74	2	D	0	1.0	1	True	3	4	1	1	3/4	True	0	6	6	5	5a	5	27/2	False	True				False	7		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	2	2	2	2	True	False	False
87	6	14.5	55	1	G	0	2.0	2	True	3	4	2	1	1/4	True	0	6	6	5	5a	3	29/2	False	False				False	7		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
93	6	15.5	53	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	0	6	6	5	5a	3	31/2	False	False				False	7		V2		C	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		0	0	0	1	-1	G	F	C	C	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
99	6	16.5	52	4	E	0	1.0	1	True	3	4	2	1	1/4	True	0	7	7	6	6a	3	33/2	False	True				False	8		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
99	18	16.5	67	1	G	0	1.0	1	True	3	4	1	1	3/4	True	0	7	7	6	6a	4	33/2	False	True				False	8		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
99	18	16.5	72	0	C	0	1.0	1	True	3	4	1	1	3/4	True	0	7	7	6	6a	5	33/2	False	True				False	8		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
99	18	16.5	76	4	E	0	1.0	1	True	3	4	1	1	3/4	True	0	7	7	6	6a	5	33/2	False	True				False	8		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
105	6	17.5	50	2	D	0	2.0	2	True	3	4	2	1	1/4	True	0	7	7	6	6a	3	35/2	False	False				False	8		I6		C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	2	2	2	2	False	False	False
111	6	18.5	48	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	7	7	6	6a	3	37/2	False	True				False	9		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
117	6	19.5	47	5	B	0	1.0	1	True	3	4	2	1	1/4	True	0	8	8	7	7a	2	39/2	False	True				False	10		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
117	6	19.5	67	1	G	0	1.0	1	True	3	4	1	1	1/4	True	0	8	8	7	7a	4	39/2	False	True				False	10		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
117	6	19.5	74	2	D	0	1.0	1	True	3	4	1	1	1/4	True	0	8	8	7	7a	5	39/2	False	True				False	10		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
117	6	19.5	79	1	G	0	1.0	1	True	3	4	1	1	1/4	True	0	8	8	7	7a	5	39/2	False	True				False	10		V6		C	I		V6		V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
123	6	20.5	43	1	G	0	2.0	2	True	3	4	2	1	1/4	True	0	8	8	7	7a	2	41/2	False	True				False	11		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
123	6	20.5	67	1	G	0	2.0	2	True	3	4	1	1	1/4	True	0	8	8	7	7a	4	41/2	False	True				False	11		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
123	6	20.5	71	5	B	0	2.0	2	True	3	4	1	1	1/4	True	0	8	8	7	7a	4	41/2	False	True				False	11		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
123	6	20.5	77	-1	F	0	2.0	2	True	3	4	1	1	1/4	True	0	8	8	7	7a	5	41/2	False	True				False	11		V7		C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
129	6	21.5	48	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	8	8	7	7a	3	43/2	False	True				False	12		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
129	6	21.5	67	1	G	0	3.0	3	True	3	4	1	1	1/4	True	0	8	8	7	7a	4	43/2	False	True				False	12		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
129	6	21.5	72	0	C	0	3.0	3	True	3	4	1	1	1/4	True	0	8	8	7	7a	5	43/2	False	True				False	12		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
129	6	21.5	76	4	E	0	3.0	3	True	3	4	1	1	1/4	True	0	8	8	7	7a	5	43/2	False	True				False	12		I		C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
135	6	22.5	43	1	G	0	1.0	1	True	3	4	2	1	1/4	True	0	9	9	8	8a	2	45/2	False	True	HC	HC	}	True	13		V|HC}		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
135	6	22.5	67	1	G	0	1.0	1	True	3	4	1	1	1/4	True	0	9	9	8	8a	4	45/2	False	True	HC	HC	}	True	13		V|HC}		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
135	6	22.5	71	5	B	0	1.0	1	True	3	4	1	1	1/4	True	0	9	9	8	8a	4	45/2	False	True	HC	HC	}	True	13		V|HC}		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
135	6	22.5	74	2	D	0	1.0	1	True	3	4	1	1	1/4	True	0	9	9	8	8a	5	45/2	False	True	HC	HC	}	True	13		V|HC}		C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
144	3	24.0	74	2	D	0	2.5	0	False	3	4	2	1	1/8	True	0	9	9	8	8a	5	24	False	True			{	False	14		V.V{		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
147	3	24.5	73	7	C	1	3.0	3	True	3	4	2	1	1/8	True	0	9	9	8	8a	5	49/2	False	False				False	14		V.V{		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	7	6	6	#4	False	False	False
150	3	25.0	74	2	D	0	3.5	0	False	3	4	2	1	1/8	True	0	9	9	8	8a	5	25	False	False				False	14		V.V{		C	V		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major		V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
153	6	25.5	75	-3	E	-1	1.0	1	True	3	4	2	1	1/4	True	0	10	10	9	9a	5	51/2	False	True				False	15		viio43		C	V		viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	viio7	7		0	1	1	6	0	F#	C	G	G	diminished seventh chord	2	True	True	True	True	True	-3	-4	-4	b6	True	False	False
159	6	26.5	74	2	D	0	2.0	2	True	3	4	2	1	1/4	True	0	10	10	9	9a	5	53/2	False	False				False	15		viio43		C	V		viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	viio7	7		0	1	1	6	0	F#	C	G	G	diminished seventh chord	2	True	True	True	True	True	2	1	1	5	False	False	False
162	3	27.0	78	6	F	1	2.5	0	False	3	4	1	1	1/8	True	0	10	10	9	9a	5	27	False	False				False	15		viio43		C	V		viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	viio7	7		0	1	1	6	0	F#	C	G	G	diminished seventh chord	2	True	True	True	True	True	6	5	5	7	True	True	False
165	6	27.5	72	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	10	10	9	9a	5	55/2	False	False				False	15		viio43		C	V		viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	viio7	7		0	1	1	6	0	F#	C	G	G	diminished seventh chord	2	True	True	True	True	True	0	-1	-1	4	True	False	True
165	3	27.5	76	4	E	0	3.0	3	True	3	4	1	1	1/8	True	0	10	10	9	9a	5	55/2	False	False				False	15		viio43		C	V		viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	viio7	7		0	1	1	6	0	F#	C	G	G	diminished seventh chord	2	True	True	True	True	True	4	3	3	6	False	False	False
168	3	28.0	78	6	F	1	3.5	0	False	3	4	1	1	1/8	True	0	10	10	9	9a	5	28	False	False				False	15		viio43		C	V		viio43		vii	o	43			o7	False	False	(-1, -4, 5, 2)	()	5	-1	major	major	V	V, major	vii		V	V	False	viio43	viio43, major		viio43, major		vii	viio7	7		0	1	1	6	0	F#	C	G	G	diminished seventh chord	2	True	True	True	True	True	6	5	5	7	True	True	False
171	6	28.5	70	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	0	11	11	10	10a	4	57/2	False	True				False	16		i6		C	V		i6		i		6			m	False	False	(-3, 1, 0)	()	0	-3	major	major	V	V, major	i		V	V	False	i6	i6, major		i6, major		i	i	1		0	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-2	-3	-3	b3	True	False	True
171	6	28.5	79	1	G	0	1.0	1	True	3	4	1	1	1/4	True	0	11	11	10	10a	5	57/2	False	True				False	16		i6		C	V		i6		i		6			m	False	False	(-3, 1, 0)	()	0	-3	major	major	V	V, major	i		V	V	False	i6	i6, major		i6, major		i	i	1		0	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	0	0	1	True	True	False
177	6	29.5	69	3	A	0	2.0	2	True	3	4	2	1	1/4	True	0	11	11	10	10a	4	59/2	False	False				False	16		i6		C	V		i6		i		6			m	False	False	(-3, 1, 0)	()	0	-3	major	major	V	V, major	i		V	V	False	i6	i6, major		i6, major		i	i	1		0	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	3	2	2	2	False	False	False
180	3	30.0	79	1	G	0	2.5	0	False	3	4	1	1	1/8	True	0	11	11	10	10a	5	30	False	False				False	16		i6		C	V		i6		i		6			m	False	False	(-3, 1, 0)	()	0	-3	major	major	V	V, major	i		V	V	False	i6	i6, major		i6, major		i	i	1		0	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	0	0	1	True	True	False
183	6	30.5	67	1	G	0	3.0	3	True	3	4	2	1	1/4	True	0	11	11	10	10a	4	61/2	False	True				False	17		i		C	V		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	V	V, major	i		V	V	False	i	i, major		i, major		i	i	1		0	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
183	3	30.5	78	6	F	1	3.0	3	True	3	4	1	1	1/8	True	0	11	11	10	10a	5	61/2	False	True				False	17		i		C	V		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	V	V, major	i		V	V	False	i	i, major		i, major		i	i	1		0	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	6	5	5	7	False	False	False
186	3	31.0	79	1	G	0	3.5	0	False	3	4	1	1	1/8	True	0	11	11	10	10a	5	31	False	False				False	17		i		C	V		i		i					m	False	False	(0, -3, 1)	()	0	0	major	major	V	V, major	i		V	V	False	i	i, major		i, major		i	i	1		0	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
