onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
4500	1440	3.125	69	3	A	0	4.0	4	True	4	4	1	2	1/4	True	-3	2	2	1	1a	4	25/8	False	False				False	0		c.viio7/V{	c	i		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	0	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	3	3	2	#6	True	False	False
4500	1080	3.125	72	0	C	0	4.0	4	True	4	4	1	1	3/16	True	-3	2	2	1	1a	5	25/8	False	False				False	0		c.viio7/V{	c	i		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	0	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
5580	180	3.875	71	5	B	0	4.75	0	False	4	4	1	1	1/32	True	-3	2	2	1	1a	4	31/8	False	False				False	0		c.viio7/V{	c	i		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	0	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	5	5	4	#7	False	False	False
5760	180	4.0	72	0	C	0	4.875	0	False	4	4	1	1	1/32	True	-3	2	2	1	1a	5	4	False	False				False	0		c.viio7/V{	c	i		viio7/V		vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	0	0	1	6	6	F#	F#	C	G	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
5940	720	4.125	55	1	G	0	1.0	1	True	4	4	2	1	1/8	True	-3	3	3	2	2a	3	33/8	False	True				False	1		V	c	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
5940	720	4.125	62	2	D	0	1.0	1	True	4	4	2	1	1/8	True	-3	3	3	2	2a	4	33/8	False	True				False	1		V	c	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
5940	720	4.125	67	1	G	0	1.0	1	True	4	4	1	1	1/8	True	-3	3	3	2	2a	4	33/8	False	True				False	1		V	c	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
5940	720	4.125	71	5	B	0	1.0	1	True	4	4	1	1	1/8	True	-3	3	3	2	2a	4	33/8	False	True				False	1		V	c	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
7380	720	5.125	48	0	C	0	2.0	2	True	4	4	2	1	1/8	True	-3	3	3	2	2a	3	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
7380	720	5.125	55	1	G	0	2.0	2	True	4	4	2	1	1/8	True	-3	3	3	2	2a	3	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
7380	720	5.125	60	0	C	0	2.0	2	True	4	4	2	1	1/8	True	-3	3	3	2	2a	4	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
7380	720	5.125	63	-3	E	-1	2.0	2	True	4	4	1	1	1/8	True	-3	3	3	2	2a	4	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
7380	720	5.125	67	1	G	0	2.0	2	True	4	4	1	1	1/8	True	-3	3	3	2	2a	4	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
7380	720	5.125	72	0	C	0	2.0	2	True	4	4	1	1	1/8	True	-3	3	3	2	2a	5	41/8	False	True				False	2		i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
8820	0	6.125	62	2	D	0	3.0	3	True	4	4	1	1	0	True	-3	3	3	2	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
8820	0	6.125	67	1	G	0	3.0	3	True	4	4	1	1	0	True	-3	3	3	2	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
8820	0	6.125	71	5	B	0	3.0	3	True	4	4	1	1	0	True	-3	3	3	2	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
8820	0	6.125	35	5	B	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	1	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
8820	0	6.125	38	2	D	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
8820	0	6.125	43	1	G	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
8820	0	6.125	47	5	B	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
8820	0	6.125	50	2	D	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	3	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
8820	0	6.125	55	1	G	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	3	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
8820	0	6.125	59	5	B	0	3.0	3	True	4	4	2	1	0	True	-3	3	3	2	2a	3	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
8820	720	6.125	35	5	B	0	3.0	3	True	4	4	2	1	1/8	True	-3	3	3	2	2a	1	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
8820	720	6.125	47	5	B	0	3.0	3	True	4	4	2	1	1/8	True	-3	3	3	2	2a	2	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
8820	720	6.125	62	2	D	0	3.0	3	True	4	4	1	1	1/8	True	-3	3	3	2	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
8820	720	6.125	67	1	G	0	3.0	3	True	4	4	1	1	1/8	True	-3	3	3	2	2a	4	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
8820	720	6.125	74	2	D	0	3.0	3	True	4	4	1	1	1/8	True	-3	3	3	2	2a	5	49/8	False	True	HC	HC	}	True	3		V6|HC}	c	i		V6		V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
11520	180	8.0	56	-4	A	-1	4.875	0	False	4	4	2	1	1/32	True	-3	3	3	2	2a	3	8	False	True			{	False	4		#viio7{	c	i		#viio7		#vii	o	7			o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii		i	i	True	#viio7	#viio7, minor		#viio7, minor		#vii	viio7	#7		0	0	0	5	5	B	B	C	C	diminished seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	False
