onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
16	4	2.0	64	4	E	0	2.0	2	True	2	4	2	1	1/8	True	0	2	2	1	1a	4	2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
16	4	2.0	72	0	C	0	2.0	2	True	2	4	1	1	1/8	True	0	2	2	1	1a	5	2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
20	4	2.5	60	0	C	0	2.5	0	False	2	4	2	1	1/8	True	0	2	2	1	1a	4	5/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
20	4	2.5	64	4	E	0	2.5	0	False	2	4	2	1	1/8	True	0	2	2	1	1a	4	5/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
20	2	2.5	71	5	B	0	2.5	0	False	2	4	1	1	1/16	True	0	2	2	1	1a	4	5/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
22	2	2.75	72	0	C	0	2.75	0	False	2	4	1	1	1/16	True	0	2	2	1	1a	5	11/4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
24	4	3.0	57	3	A	0	1.0	1	True	2	4	2	1	1/8	True	0	3	3	2	2a	3	3	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	4	3.0	76	4	E	0	1.0	1	True	2	4	1	1	1/8	True	0	3	3	2	2a	5	3	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
28	4	3.5	60	0	C	0	1.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	4	7/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
28	4	3.5	64	4	E	0	1.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	4	7/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
32	0	4.0	77	-1	F	0	2.0	2	True	2	4	1	1	0	True	0	3	3	2	2a	5	4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
32	4	4.0	60	0	C	0	2.0	2	True	2	4	2	1	1/8	True	0	3	3	2	2a	4	4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
32	4	4.0	64	4	E	0	2.0	2	True	2	4	2	1	1/8	True	0	3	3	2	2a	4	4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
32	4	4.0	76	4	E	0	2.0	2	True	2	4	1	1	1/8	True	0	3	3	2	2a	5	4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
36	4	4.5	60	0	C	0	2.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	4	9/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
36	4	4.5	64	4	E	0	2.5	0	False	2	4	2	1	1/8	True	0	3	3	2	2a	4	9/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
36	2	4.5	75	9	D	1	2.5	0	False	2	4	1	1	1/16	True	0	3	3	2	2a	5	9/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
38	2	4.75	76	4	E	0	2.75	0	False	2	4	1	1	1/16	True	0	3	3	2	2a	5	19/4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
40	0	5.0	83	5	B	0	1.0	1	True	2	4	1	1	0	True	0	4	4	3	3a	5	5	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
40	4	5.0	57	3	A	0	1.0	1	True	2	4	2	1	1/8	True	0	4	4	3	3a	3	5	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
40	4	5.0	81	3	A	0	1.0	1	True	2	4	1	1	1/8	True	0	4	4	3	3a	5	5	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
44	4	5.5	60	0	C	0	1.5	0	False	2	4	2	1	1/8	True	0	4	4	3	3a	4	11/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
44	4	5.5	64	4	E	0	1.5	0	False	2	4	2	1	1/8	True	0	4	4	3	3a	4	11/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
44	2	5.5	80	8	G	1	1.5	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	11/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
46	2	5.75	81	3	A	0	1.75	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	23/4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	0	6.0	83	5	B	0	2.0	2	True	2	4	1	1	0	True	0	4	4	3	3a	5	6	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
48	4	6.0	57	3	A	0	2.0	2	True	2	4	2	1	1/8	True	0	4	4	3	3a	3	6	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	4	6.0	81	3	A	0	2.0	2	True	2	4	1	1	1/8	True	0	4	4	3	3a	5	6	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
52	4	6.5	60	0	C	0	2.5	0	False	2	4	2	1	1/8	True	0	4	4	3	3a	4	13/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
52	4	6.5	64	4	E	0	2.5	0	False	2	4	2	1	1/8	True	0	4	4	3	3a	4	13/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
52	2	6.5	80	8	G	1	2.5	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	13/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
54	2	6.75	81	3	A	0	2.75	0	False	2	4	1	1	1/16	True	0	4	4	3	3a	5	27/4	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
56	4	7.0	57	3	A	0	1.0	1	True	2	4	2	1	1/8	True	0	5	5	4	4a	3	7	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
56	8	7.0	84	0	C	0	1.0	1	True	2	4	1	1	1/4	True	0	5	5	4	4a	6	7	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
60	4	7.5	60	0	C	0	1.5	0	False	2	4	2	1	1/8	True	0	5	5	4	4a	4	15/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
60	4	7.5	64	4	E	0	1.5	0	False	2	4	2	1	1/8	True	0	5	5	4	4a	4	15/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
64	4	8.0	60	0	C	0	2.0	2	True	2	4	2	1	1/8	True	0	5	5	4	4a	4	8	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
64	4	8.0	64	4	E	0	2.0	2	True	2	4	2	1	1/8	True	0	5	5	4	4a	4	8	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
64	4	8.0	81	3	A	0	2.0	2	True	2	4	1	1	1/8	True	0	5	5	4	4a	5	8	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
68	4	8.5	60	0	C	0	2.5	0	False	2	4	2	1	1/8	True	0	5	5	4	4a	4	17/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
68	4	8.5	64	4	E	0	2.5	0	False	2	4	2	1	1/8	True	0	5	5	4	4a	4	17/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
68	4	8.5	84	0	C	0	2.5	0	False	2	4	1	1	1/8	True	0	5	5	4	4a	6	17/2	False	False				False	0		a.i{	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
72	0	9.0	79	1	G	0	1.0	1	True	2	4	1	1	0	True	0	6	6	5	5a	5	9	False	True				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
72	0	9.0	81	3	A	0	1.0	1	True	2	4	1	1	0	True	0	6	6	5	5a	5	9	False	True				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	-1	-1	4	False	False	False
72	4	9.0	52	4	E	0	1.0	1	True	2	4	2	1	1/8	True	0	6	6	5	5a	3	9	False	True				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
72	4	9.0	83	5	B	0	1.0	1	True	2	4	1	1	1/8	True	0	6	6	5	5a	5	9	False	True				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	1	1	5	True	False	False
76	4	9.5	59	5	B	0	1.5	0	False	2	4	2	1	1/8	True	0	6	6	5	5a	3	19/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	1	1	5	True	False	False
76	4	9.5	64	4	E	0	1.5	0	False	2	4	2	1	1/8	True	0	6	6	5	5a	4	19/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
76	4	9.5	78	6	F	1	1.5	0	False	2	4	1	1	1/8	True	0	6	6	5	5a	5	19/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	3	2	2	2	False	False	False
76	4	9.5	81	3	A	0	1.5	0	False	2	4	1	1	1/8	True	0	6	6	5	5a	5	19/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	-1	-1	4	False	False	False
80	4	10.0	59	5	B	0	2.0	2	True	2	4	2	1	1/8	True	0	6	6	5	5a	3	10	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	1	1	5	True	False	False
80	4	10.0	64	4	E	0	2.0	2	True	2	4	2	1	1/8	True	0	6	6	5	5a	4	10	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
80	4	10.0	76	4	E	0	2.0	2	True	2	4	1	1	1/8	True	0	6	6	5	5a	5	10	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
80	4	10.0	79	1	G	0	2.0	2	True	2	4	1	1	1/8	True	0	6	6	5	5a	5	10	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
84	4	10.5	59	5	B	0	2.5	0	False	2	4	2	1	1/8	True	0	6	6	5	5a	3	21/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	1	1	5	True	False	False
84	4	10.5	64	4	E	0	2.5	0	False	2	4	2	1	1/8	True	0	6	6	5	5a	4	21/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
84	4	10.5	78	6	F	1	2.5	0	False	2	4	1	1	1/8	True	0	6	6	5	5a	5	21/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	3	2	2	2	False	False	False
84	4	10.5	81	3	A	0	2.5	0	False	2	4	1	1	1/8	True	0	6	6	5	5a	5	21/2	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	-1	-1	4	False	False	False
88	0	11.0	79	1	G	0	1.0	1	True	2	4	1	1	0	True	0	7	7	6	6a	5	11	False	False				False	1		v.i	a	v		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		3	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
