onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
48	12	2.0	55	1	G	0	3.0	3	True	4	4	1	1	1/8	True	-3	1	1	1	1a	3	2	False	True				False	2		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
48	12	2.0	63	-3	E	-1	3.0	3	True	4	4	1	1	1/8	True	-3	1	1	1	1a	4	2	False	True				False	2		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	12	2.5	58	-2	B	-1	3.5	0	False	4	4	1	1	1/8	True	-3	1	1	1	1a	3	5/2	False	False				False	2		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
72	12	3.0	63	-3	E	-1	4.0	4	True	4	4	1	1	1/8	True	-3	1	1	1	1a	4	3	False	False				False	2		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	12	3.5	46	-2	B	-1	4.5	0	False	4	4	2	1	1/8	True	-3	1	1	1	1a	2	7/2	False	True				False	3		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
84	12	3.5	62	2	D	0	4.5	0	False	4	4	1	2	1/8	True	-3	1	1	1	1a	4	7/2	False	True				False	3		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
84	12	3.5	65	-1	F	0	4.5	0	False	4	4	1	1	1/8	True	-3	1	1	1	1a	4	7/2	False	True				False	3		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
96	12	4.0	51	-3	E	-1	1.0	1	True	4	4	2	1	1/8	True	-3	2	2	2	2a	3	4	False	True				False	4		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	48	4.0	63	-3	E	-1	1.0	1	True	4	4	1	2	1/2	True	-3	2	2	2	2a	4	4	False	True				False	4		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	12	4.0	67	1	G	0	1.0	1	True	4	4	1	1	1/8	True	-3	2	2	2	2a	4	4	False	True				False	4		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
108	12	4.5	48	0	C	0	1.5	0	False	4	4	2	1	1/8	True	-3	2	2	2	2a	3	9/2	False	True				False	5		IV6	Eb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
108	12	4.5	68	-4	A	-1	1.5	0	False	4	4	1	1	1/8	True	-3	2	2	2	2a	4	9/2	False	True				False	5		IV6	Eb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
120	12	5.0	43	1	G	0	2.0	2	True	4	4	2	1	1/8	True	-3	2	2	2	2a	2	5	False	True				False	6		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
120	12	5.0	70	-2	B	-1	2.0	2	True	4	4	1	1	1/8	True	-3	2	2	2	2a	4	5	False	True				False	6		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
132	12	5.5	44	-4	A	-1	2.5	0	False	4	4	2	1	1/8	True	-3	2	2	2	2a	2	11/2	False	True				False	7		IV	Eb	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
132	12	5.5	72	0	C	0	2.5	0	False	4	4	1	1	1/8	True	-3	2	2	2	2a	5	11/2	False	True				False	7		IV	Eb	I		IV		IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-3	-3	-3	-4	-4	Ab	Ab	Eb	Eb	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
144	24	6.0	46	-2	B	-1	3.0	3	True	4	4	2	1	1/4	True	-3	2	2	2	2a	2	6	False	True			}	True	8		V(64)}	Eb	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
144	24	6.0	63	-3	E	-1	3.0	3	True	4	4	1	2	1/4	True	-3	2	2	2	2a	4	6	False	True			}	True	8		V(64)}	Eb	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
144	18	6.0	67	1	G	0	3.0	3	True	4	4	1	1	3/16	True	-3	2	2	2	2a	4	6	False	True			}	True	8		V(64)}	Eb	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
162	6	6.75	68	-4	A	-1	3.75	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	4	27/4	False	False				False	8		V(64)}	Eb	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
168	12	7.0	46	-2	B	-1	4.0	4	True	4	4	2	1	1/8	False	-3	2	2	2	2a	2	7	False	True	HC	HC		False	9		V|HC	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
168	24	7.0	62	2	D	0	4.0	4	True	4	4	1	2	1/4	True	-3	2	2	2	2a	4	7	False	True	HC	HC		False	9		V|HC	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
168	6	7.0	65	-1	F	0	4.0	4	True	4	4	1	1	1/16	True	-3	2	2	2	2a	4	7	False	True	HC	HC		False	9		V|HC	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
174	6	7.25	67	1	G	0	4.25	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	4	29/4	False	False				False	9		V|HC	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
180	6	7.5	68	-4	A	-1	4.5	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	4	15/2	False	False				False	9		V|HC	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
186	6	7.75	69	3	A	0	4.75	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	4	31/4	False	False				False	9		V|HC	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
192	24	8.0	67	1	G	0	1.0	1	True	4	4	2	1	1/4	True	-3	3	3	3	3a	4	8	False	True			{	False	10		I6{	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
192	48	8.0	70	-2	B	-1	1.0	1	True	4	4	1	2	1/2	True	-3	3	3	3	3a	4	8	False	True			{	False	10		I6{	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
192	24	8.0	82	-2	B	-1	1.0	1	True	4	4	1	1	1/4	True	-3	3	3	3	3a	5	8	False	True			{	False	10		I6{	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
216	12	9.0	63	-3	E	-1	2.0	2	True	4	4	2	1	1/8	True	-3	3	3	3	3a	4	9	False	True				False	11		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
216	12	9.0	79	1	G	0	2.0	2	True	4	4	1	1	1/8	True	-3	3	3	3	3a	5	9	False	True				False	11		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
228	12	9.5	58	-2	B	-1	2.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	3	19/2	False	True				False	12		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
228	12	9.5	77	-1	F	0	2.5	0	False	4	4	1	1	1/8	True	-3	3	3	3	3a	5	19/2	False	True				False	12		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
240	12	10.0	55	1	G	0	3.0	3	True	4	4	2	1	1/8	True	-3	3	3	3	3a	3	10	False	True				False	13		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
240	12	10.0	70	-2	B	-1	3.0	3	True	4	4	1	2	1/8	True	-3	3	3	3	3a	4	10	False	True				False	13		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
240	12	10.0	75	-3	E	-1	3.0	3	True	4	4	1	1	1/8	True	-3	3	3	3	3a	5	10	False	True				False	13		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
252	12	10.5	58	-2	B	-1	3.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	3	21/2	False	True				False	14		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
252	12	10.5	74	2	D	0	3.5	0	False	4	4	1	2	1/8	True	-3	3	3	3	3a	5	21/2	False	True				False	14		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
252	12	10.5	77	-1	F	0	3.5	0	False	4	4	1	1	1/8	True	-3	3	3	3	3a	5	21/2	False	True				False	14		V	Eb	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
264	12	11.0	63	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	-3	3	3	3	3a	4	11	False	True				False	15		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
264	24	11.0	75	-3	E	-1	4.0	4	True	4	4	1	2	1/4	True	-3	3	3	3	3a	5	11	False	True				False	15		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
264	12	11.0	79	1	G	0	4.0	4	True	4	4	1	1	1/8	True	-3	3	3	3	3a	5	11	False	True				False	15		I	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
276	12	11.5	60	0	C	0	4.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	4	23/2	False	True				False	16		IV6	Eb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
276	12	11.5	80	-4	A	-1	4.5	0	False	4	4	1	1	1/8	True	-3	3	3	3	3a	5	23/2	False	True				False	16		IV6	Eb	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		-3	-3	-3	-4	0	Ab	C	Eb	Eb	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
288	12	12.0	55	1	G	0	1.0	1	True	4	4	2	1	1/8	True	-3	4	4	4	4a	3	12	False	True				False	17		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
288	12	12.0	75	-3	E	-1	1.0	1	True	4	4	1	1	1/8	True	-3	4	4	4	4a	5	12	False	True				False	17		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
288	12	12.0	82	-2	B	-1	1.0	1	True	4	4	1	1	1/8	True	-3	4	4	4	4a	5	12	False	True				False	17		I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
300	12	12.5	56	-4	A	-1	1.5	0	False	4	4	2	1	1/8	True	-3	4	4	4	4a	3	25/2	False	True				False	18		ii6	Eb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
300	12	12.5	65	-1	F	0	1.5	0	False	4	4	2	1	1/8	True	-3	4	4	4	4a	4	25/2	False	True				False	18		ii6	Eb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
300	3	12.5	83	5	B	0	1.5	0	False	4	4	1	1	1/32	True	-3	4	4	4	4a	5	25/2	False	True				False	18		ii6	Eb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	8	8	8	#5	False	False	False
303	3	12.625	84	0	C	0	1.625	0	False	4	4	1	1	1/32	True	-3	4	4	4	4a	6	101/8	False	False				False	18		ii6	Eb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
306	3	12.75	80	-4	A	-1	1.75	0	False	4	4	1	1	1/32	True	-3	4	4	4	4a	5	51/4	False	False				False	18		ii6	Eb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
309	3	12.875	77	-1	F	0	1.875	0	False	4	4	1	1	1/32	True	-3	4	4	4	4a	5	103/8	False	False				False	18		ii6	Eb	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
312	24	13.0	58	-2	B	-1	2.0	2	True	4	4	2	2	1/4	True	-3	4	4	4	4a	3	13	False	True				False	19		V(64)	Eb	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
