onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
20	4	2.5	77	-1	F	0	3.5	0	False	4	4	1	1	1/8	True	0	1	1	1	1a	5	5/2	False	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
22	2	2.75	67	1	G	0	3.75	0	False	4	4	2	1	1/16	True	0	1	1	1	1a	4	11/4	False	False				False	1		V43	C	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
24	4	3.0	59	5	B	0	4.0	4	True	4	4	2	2	1/8	True	0	1	1	1	1a	3	3	False	True				False	2		V65	C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		0	0	0	1	5	G	B	C	C	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
24	2	3.0	62	2	D	0	4.0	4	True	4	4	2	1	1/16	True	0	1	1	1	1a	4	3	False	True				False	2		V65	C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		0	0	0	1	5	G	B	C	C	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
24	8	3.0	77	-1	F	0	4.0	4	True	4	4	1	1	1/4	True	0	1	1	1	1a	5	3	False	True				False	2		V65	C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		0	0	0	1	5	G	B	C	C	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
26	2	3.25	67	1	G	0	4.25	0	False	4	4	2	1	1/16	True	0	1	1	1	1a	4	13/4	False	False				False	2		V65	C	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		0	0	0	1	5	G	B	C	C	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
28	4	3.5	55	1	G	0	4.5	0	False	4	4	2	2	1/8	True	0	1	1	1	1a	3	7/2	False	True				False	3		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
28	2	3.5	59	5	B	0	4.5	0	False	4	4	2	1	1/16	True	0	1	1	1	1a	3	7/2	False	True				False	3		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
30	2	3.75	67	1	G	0	4.75	0	False	4	4	2	1	1/16	True	0	1	1	1	1a	4	15/4	False	False				False	3		V7	C	I		V7		V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
32	2	4.0	60	0	C	0	1.0	1	True	4	4	2	2	1/16	True	0	2	2	2	2a	4	4	False	True				False	4		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	8	4.0	76	4	E	0	1.0	1	True	4	4	1	1	1/4	True	0	2	2	2	2a	5	4	False	True				False	4		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
34	2	4.25	67	1	G	0	1.25	0	False	4	4	2	2	1/16	True	0	2	2	2	2a	4	17/4	False	False				False	4		I	C	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
36	2	4.5	59	5	B	0	1.5	0	False	4	4	2	2	1/16	True	0	2	2	2	2a	3	9/2	False	True				False	5		iii64	C	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	iii	3		0	0	0	4	5	E	B	C	C	minor triad	2	True	True	True	True	True	5	5	5	7	True	False	True
38	2	4.75	67	1	G	0	1.75	0	False	4	4	2	2	1/16	True	0	2	2	2	2a	4	19/4	False	False				False	5		iii64	C	I		iii64		iii		64			m	False	False	(5, 4, 1)	()	4	5	major	major	I	I, major	iii		I	I	False	iii64	iii64, major		iii64, major		iii	iii	3		0	0	0	4	5	E	B	C	C	minor triad	2	True	True	True	True	True	1	1	1	5	True	False	False
40	0	5.0	79	1	G	0	2.0	2	True	4	4	1	1	0	True	0	2	2	2	2a	5	5	False	True				False	6		IV6	C	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		0	0	0	-1	3	F	A	C	C	major triad	1	True	True	True	True	True	1	1	1	5	False	False	False
40	2	5.0	57	3	A	0	2.0	2	True	4	4	2	1	1/16	True	0	2	2	2	2a	3	5	False	True				False	6		IV6	C	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		0	0	0	-1	3	F	A	C	C	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
40	4	5.0	77	-1	F	0	2.0	2	True	4	4	1	1	1/8	True	0	2	2	2	2a	5	5	False	True				False	6		IV6	C	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		0	0	0	-1	3	F	A	C	C	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
42	2	5.25	60	0	C	0	2.25	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	4	21/4	False	False				False	6		IV6	C	I		IV6		IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		0	0	0	-1	3	F	A	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
44	2	5.5	53	-1	F	0	2.5	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	3	11/2	False	True				False	7		ii6	C	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
44	2	5.5	76	4	E	0	2.5	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	5	11/2	False	True				False	7		ii6	C	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	True	True	True	True	4	4	4	3	False	False	False
46	2	5.75	65	-1	F	0	2.75	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	4	23/4	False	False				False	7		ii6	C	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
46	2	5.75	74	2	D	0	2.75	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	5	23/4	False	False				False	7		ii6	C	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
48	12	6.0	55	1	G	0	3.0	3	True	4	4	2	2	3/8	True	0	2	2	2	2a	3	6	False	True				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
48	2	6.0	64	4	E	0	3.0	3	True	4	4	2	1	1/16	True	0	2	2	2	2a	4	6	False	True				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
48	2	6.0	72	0	C	0	3.0	3	True	4	4	1	1	1/16	True	0	2	2	2	2a	5	6	False	True				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
50	2	6.25	62	2	D	0	3.25	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	4	25/4	False	False				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
50	2	6.25	71	5	B	0	3.25	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	4	25/4	False	False				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
52	2	6.5	60	0	C	0	3.5	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	4	13/2	False	False				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
52	2	6.5	69	3	A	0	3.5	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	4	13/2	False	False				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
54	2	6.75	59	5	B	0	3.75	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	3	27/4	False	False				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
54	2	6.75	67	1	G	0	3.75	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	4	27/4	False	False				False	8		V(64)	C	I		V(64)		V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
56	2	7.0	60	0	C	0	4.0	4	True	4	4	2	1	1/16	True	0	2	2	2	2a	4	7	False	True				False	9		V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
56	2	7.0	69	3	A	0	4.0	4	True	4	4	1	1	1/16	True	0	2	2	2	2a	4	7	False	True				False	9		V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
58	2	7.25	59	5	B	0	4.25	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	3	29/4	False	False				False	9		V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
58	2	7.25	67	1	G	0	4.25	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	4	29/4	False	False				False	9		V	C	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	4	7.5	53	-1	F	0	4.5	0	False	4	4	2	2	1/8	True	0	2	2	2	2a	3	15/2	False	True				False	10		viio64	C	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		0	0	0	5	-1	B	F	C	C	diminished triad	2	True	True	True	True	True	-1	-1	-1	4	True	False	True
60	2	7.5	60	0	C	0	4.5	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	4	15/2	False	True				False	10		viio64	C	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		0	0	0	5	-1	B	F	C	C	diminished triad	2	True	True	True	True	True	0	0	0	1	False	False	False
60	2	7.5	69	3	A	0	4.5	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	4	15/2	False	True				False	10		viio64	C	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		0	0	0	5	-1	B	F	C	C	diminished triad	2	True	True	True	True	True	3	3	3	6	False	False	False
62	2	7.75	62	2	D	0	4.75	0	False	4	4	2	1	1/16	True	0	2	2	2	2a	4	31/4	False	False				False	10		viio64	C	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		0	0	0	5	-1	B	F	C	C	diminished triad	2	True	True	True	True	True	2	2	2	2	True	False	False
62	2	7.75	71	5	B	0	4.75	0	False	4	4	1	1	1/16	True	0	2	2	2	2a	4	31/4	False	False				False	10		viio64	C	I		viio64		vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		0	0	0	5	-1	B	F	C	C	diminished triad	2	True	True	True	True	True	5	5	5	7	True	True	False
64	8	8.0	52	4	E	0	1.0	1	True	4	4	2	2	1/4	True	0	3	3	3	3a	3	8	False	True				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
64	2	8.0	55	1	G	0	1.0	1	True	4	4	2	1	1/16	True	0	3	3	3	3a	3	8	False	True				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
64	4	8.0	72	0	C	0	1.0	1	True	4	4	1	1	1/8	True	0	3	3	3	3a	5	8	False	True				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
66	2	8.25	60	0	C	0	1.25	0	False	4	4	2	1	1/16	True	0	3	3	3	3a	4	33/4	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
68	2	8.5	55	1	G	0	1.5	0	False	4	4	2	1	1/16	True	0	3	3	3	3a	3	17/2	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
68	4	8.5	72	0	C	0	1.5	0	False	4	4	1	1	1/8	True	0	3	3	3	3a	5	17/2	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
70	2	8.75	60	0	C	0	1.75	0	False	4	4	2	1	1/16	True	0	3	3	3	3a	4	35/4	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
72	4	9.0	50	2	D	0	2.0	2	True	4	4	2	2	1/8	True	0	3	3	3	3a	3	9	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	2	2	2	2	False	False	False
72	2	9.0	53	-1	F	0	2.0	2	True	4	4	2	1	1/16	True	0	3	3	3	3a	3	9	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
72	4	9.0	72	0	C	0	2.0	2	True	4	4	1	1	1/8	True	0	3	3	3	3a	5	9	False	False				False	11		I6	C	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
